frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,147719.43593825,147719.526762708,147719.62277158332,147719527204500
512,512,0,147719.44660491668,147719.526762708,147719.63343825,147719527311416
1024,512,0,147719.45727158335,147719.526762708,147719.64410491666,147719527388291
1536,512,0,147719.46793825002,147719.526762708,147719.65477158333,147719527452000
2048,512,0,147719.4786049167,147719.526762708,147719.66543825,147719527516125
2560,512,0,147719.48927158336,147719.526762708,147719.67610491667,147719527582000
3072,512,0,147719.49993825002,147719.526762708,147719.68677158334,147719527684333
3584,512,0,147719.5106049167,147719.526762708,147719.69743825,147719527743416
4096,512,0,147719.521271583,147719.612044625,147719.70810491632,147719612459833
4608,512,0,147719.53193824968,147719.612044625,147719.718771583,147719612527375
5120,512,0,147719.54260491635,147719.612044625,147719.72943824966,147719612586125
5632,512,0,147719.55327158302,147719.612044625,147719.74010491633,147719612683750
6144,512,0,147719.5639382497,147719.612044625,147719.750771583,147719612740708
6656,512,0,147719.57460491636,147719.612044625,147719.76143824967,147719612803916
7168,512,0,147719.58527158303,147719.612044625,147719.77210491634,147719612850166
7680,512,0,147719.5959382497,147719.612044625,147719.782771583,147719612912291
8192,512,0,147719.606604916,147719.697291166,147719.79343824933,147719697601125
8704,512,0,147719.61727158268,147719.697291166,147719.804104916,147719697689208
9216,512,0,147719.62793824935,147719.697291166,147719.81477158266,147719697734083
9728,512,0,147719.63860491602,147719.697291166,147719.82543824933,147719697778625
10240,512,0,147719.6492715827,147719.697291166,147719.836104916,147719697823000
10752,512,0,147719.65993824936,147719.697291166,147719.84677158267,147719697866416
11264,512,0,147719.67060491603,147719.697291166,147719.85743824934,147719697907833
11776,512,0,147719.6812715827,147719.697291166,147719.868104916,147719697945416
12288,512,0,147719.69193825003,147719.78280329102,147719.87877158335,147719783298125
12800,512,0,147719.7026049167,147719.78280329102,147719.88943825001,147719783405708
13312,512,0,147719.71327158337,147719.78280329102,147719.90010491668,147719783525375
13824,512,0,147719.72393825004,147719.78280329102,147719.91077158335,147719783610750
14336,512,0,147719.7346049167,147719.78280329102,147719.92143825002,147719783748625
14848,512,0,147719.74527158338,147719.78280329102,147719.9321049167,147719783842250
15360,512,0,147719.75593825005,147719.78280329102,147719.94277158336,147719783924375
15872,512,0,147719.76660491672,147719.78280329102,147719.95343825003,147719784003791
16384,512,0,147719.77727158304,147719.8680905,147719.96410491635,147719868447125
16896,512,0,147719.7879382497,147719.8680905,147719.97477158302,147719868549125
17408,512,0,147719.79860491637,147719.8680905,147719.98543824969,147719868668375
17920,512,0,147719.80927158304,147719.8680905,147719.99610491635,147719868751958
18432,512,0,147719.8199382497,147719.8680905,147720.00677158302,147719868835000
18944,512,0,147719.83060491638,147719.8680905,147720.0174382497,147719868923916
19456,512,0,147719.84127158305,147719.8680905,147720.02810491636,147719869008375
19968,512,0,147719.85193824972,147719.8680905,147720.03877158303,147719869087583
20480,512,0,147719.86255991602,147719.953446875,147720.04939324933,147719953910541
20992,512,0,147719.87322658268,147719.953446875,147720.060059916,147719954012833
21504,512,0,147719.88389324935,147719.953446875,147720.07072658266,147719954108083
22016,512,0,147719.89455991602,147719.953446875,147720.08139324933,147719954210375
22528,512,0,147719.9052265827,147719.953446875,147720.092059916,147719954294291
23040,512,0,147719.91589324936,147719.953446875,147720.10272658267,147719954386958
23552,512,0,147719.92655991603,147719.953446875,147720.11339324934,147719954470666
24064,512,0,147719.9372265827,147719.953446875,147720.124059916,147719954549458
24576,512,0,147719.94788766603,147720.03872025,147720.13472099934,147720039292333
25088,512,0,147719.9585543327,147720.03872025,147720.145387666,147720039401000
25600,512,0,147719.96922099937,147720.03872025,147720.15605433268,147720039630500
26112,512,0,147719.97988766604,147720.03872025,147720.16672099935,147720039749625
26624,512,0,147719.9905543327,147720.03872025,147720.17738766602,147720039844625
27136,512,0,147720.00122099937,147720.03872025,147720.18805433268,147720041270458
27648,512,0,147720.01188766604,147720.03872025,147720.19872099935,147720041414333
28160,512,0,147720.0225543327,147720.03872025,147720.20938766602,147720041505541
28672,512,0,147720.033215458,147720.124102708,147720.22004879132,147720124569916
29184,512,0,147720.04388212468,147720.124102708,147720.230715458,147720124684750
29696,512,0,147720.05454879135,147720.124102708,147720.24138212466,147720124786875
30208,512,0,147720.06521545802,147720.124102708,147720.25204879133,147720124868708
30720,512,0,147720.0758821247,147720.124102708,147720.262715458,147720124992291
31232,512,0,147720.08654879135,147720.124102708,147720.27338212467,147720125083583
31744,512,0,147720.09721545802,147720.124102708,147720.28404879133,147720125186000
32256,512,0,147720.1078821247,147720.124102708,147720.294715458,147720125266375
32768,512,0,147720.11857520803,147720.20941087502,147720.30540854135,147720209803458
33280,512,0,147720.1292418747,147720.20941087502,147720.31607520801,147720209903166
33792,512,0,147720.13990854137,147720.20941087502,147720.32674187468,147720209997916
34304,512,0,147720.15057520804,147720.20941087502,147720.33740854135,147720210081083
34816,512,0,147720.1612418747,147720.20941087502,147720.34807520802,147720210165833
35328,512,0,147720.17190854138,147720.20941087502,147720.3587418747,147720210257000
35840,512,0,147720.18257520805,147720.20941087502,147720.36940854136,147720210343875
36352,512,0,147720.19324187472,147720.20941087502,147720.38007520803,147720210424333
36864,512,0,147720.20390687502,147720.294716875,147720.39074020833,147720295055416
37376,512,0,147720.21457354169,147720.294716875,147720.401406875,147720295155833
37888,512,0,147720.22524020835,147720.294716875,147720.41207354167,147720295250375
38400,512,0,147720.23590687502,147720.294716875,147720.42274020833,147720295332208
38912,512,0,147720.2465735417,147720.294716875,147720.433406875,147720295414958
39424,512,0,147720.25724020836,147720.294716875,147720.44407354167,147720295504875
39936,512,0,147720.26790687503,147720.294716875,147720.45474020834,147720295591916
40448,512,0,147720.2785735417,147720.294716875,147720.465406875,147720295671125
40960,512,0,147720.28923858303,147720.380195291,147720.47607191635,147720380564583
41472,512,0,147720.2999052497,147720.380195291,147720.48673858301,147720380693166
41984,512,0,147720.31057191637,147720.380195291,147720.49740524968,147720380794500
42496,512,0,147720.32123858304,147720.380195291,147720.50807191635,147720380876458
43008,512,0,147720.3319052497,147720.380195291,147720.51873858302,147720380955458
