frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,141070.11851929102,141070.20944025,141070.30535262433,141070209913000
512,512,0,141070.1291859577,141070.20944025,141070.316019291,141070209986375
1024,512,0,141070.13985262436,141070.20944025,141070.32668595767,141070210035416
1536,512,0,141070.15051929103,141070.20944025,141070.33735262434,141070210075708
2048,512,0,141070.1611859577,141070.20944025,141070.348019291,141070210117458
2560,512,0,141070.17185262436,141070.20944025,141070.35868595768,141070210177750
3072,512,0,141070.18251929103,141070.20944025,141070.36935262434,141070210218375
3584,512,0,141070.1931859577,141070.20944025,141070.380019291,141070210255916
4096,512,0,141070.203852625,141070.29443425,141070.39068595832,141070294639291
4608,512,0,141070.21451929168,141070.29443425,141070.401352625,141070294688458
5120,512,0,141070.22518595835,141070.29443425,141070.41201929166,141070294734500
5632,512,0,141070.23585262502,141070.29443425,141070.42268595833,141070294776458
6144,512,0,141070.2465192917,141070.29443425,141070.433352625,141070294817000
6656,512,0,141070.25718595835,141070.29443425,141070.44401929167,141070294860750
7168,512,0,141070.26785262502,141070.29443425,141070.45468595834,141070294900625
7680,512,0,141070.2785192917,141070.29443425,141070.465352625,141070294938333
8192,512,0,141070.289185958,141070.379724,141070.47601929132,141070379904208
8704,512,0,141070.29985262468,141070.379724,141070.486685958,141070379961125
9216,512,0,141070.31051929135,141070.379724,141070.49735262466,141070380007250
9728,512,0,141070.32118595802,141070.379724,141070.50801929133,141070380047708
10240,512,0,141070.3318526247,141070.379724,141070.518685958,141070380087625
10752,512,0,141070.34251929136,141070.379724,141070.52935262467,141070380130416
11264,512,0,141070.35318595803,141070.379724,141070.54001929134,141070380169000
11776,512,0,141070.3638526247,141070.379724,141070.550685958,141070380206541
12288,512,0,141070.374519291,141070.465010791,141070.56135262433,141070465193958
12800,512,0,141070.38518595768,141070.465010791,141070.572019291,141070465242375
13312,512,0,141070.39585262435,141070.465010791,141070.58268595766,141070465290791
13824,512,0,141070.40651929102,141070.465010791,141070.59335262433,141070465330041
