frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,142751.74313025002,142751.83381045802,142751.92996358333,142751834126833
512,512,0,142751.7537969167,142751.83381045802,142751.94063025,142751834200625
1024,512,0,142751.76446358336,142751.83381045802,142751.95129691667,142751834267375
1536,512,0,142751.77513025003,142751.83381045802,142751.96196358334,142751834307000
2048,512,0,142751.7857969167,142751.83381045802,142751.97263025,142751834347750
2560,512,0,142751.79646358336,142751.83381045802,142751.98329691667,142751834389958
3072,512,0,142751.80713025003,142751.83381045802,142751.99396358334,142751834427208
3584,512,0,142751.8177969167,142751.83381045802,142752.00463025,142751834463416
4096,512,0,142751.82846358302,142751.919184875,142752.01529691633,142751919568708
4608,512,0,142751.8391302497,142751.919184875,142752.025963583,142751919624333
5120,512,0,142751.84979691636,142751.919184875,142752.03663024967,142751919672583
5632,512,0,142751.86046358303,142751.919184875,142752.04729691634,142751919723291
6144,512,0,142751.8711302497,142751.919184875,142752.057963583,142751919765208
6656,512,0,142751.88179691636,142751.919184875,142752.06863024968,142751919816666
7168,512,0,142751.89246358303,142751.919184875,142752.07929691634,142751919855416
7680,512,0,142751.9031302497,142751.919184875,142752.089963583,142751919892666
8192,512,0,142751.91379691602,142752.004509541,142752.10063024933,142752004804750
8704,512,0,142751.9244635827,142752.004509541,142752.111296916,142752004855375
9216,512,0,142751.93513024936,142752.004509541,142752.12196358267,142752004900875
9728,512,0,142751.94579691603,142752.004509541,142752.13263024934,142752004941708
10240,512,0,142751.9564635827,142752.004509541,142752.143296916,142752004980750
10752,512,0,142751.96713024937,142752.004509541,142752.15396358268,142752005022541
11264,512,0,142751.97779691604,142752.004509541,142752.16463024935,142752005062375
11776,512,0,142751.9884635827,142752.004509541,142752.17529691602,142752005099250
12288,512,0,142751.99913025,142752.08977258301,142752.18596358332,142752090074000
12800,512,0,142752.00979691668,142752.08977258301,142752.19663025,142752090124833
13312,512,0,142752.02046358335,142752.08977258301,142752.20729691666,142752090173625
13824,512,0,142752.03113025002,142752.08977258301,142752.21796358333,142752090212291
14336,512,0,142752.0417969167,142752.08977258301,142752.22863025,142752090291750
14848,512,0,142752.05246358336,142752.08977258301,142752.23929691667,142752090341375
15360,512,0,142752.06313025003,142752.08977258301,142752.24996358334,142752090379583
15872,512,0,142752.0737969167,142752.08977258301,142752.26063025,142752090416375
16384,512,0,142752.084463583,142752.175011416,142752.27129691633,142752175282083
16896,512,0,142752.09513024968,142752.175011416,142752.281963583,142752175332125
17408,512,0,142752.10579691635,142752.175011416,142752.29263024966,142752175379291
17920,512,0,142752.11646358302,142752.175011416,142752.30329691633,142752175417791
18432,512,0,142752.1271302497,142752.175011416,142752.313963583,142752175457000
18944,512,0,142752.13779691636,142752.175011416,142752.32463024967,142752175499750
19456,512,0,142752.14846358303,142752.175011416,142752.33529691634,142752175539625
19968,512,0,142752.1591302497,142752.175011416,142752.345963583,142752175576500
20480,512,0,142752.16979891603,142752.26038675001,142752.35663224934,142752260656958
20992,512,0,142752.1804655827,142752.26038675001,142752.367298916,142752260707000
21504,512,0,142752.19113224937,142752.26038675001,142752.37796558268,142752260753250
22016,512,0,142752.20179891604,142752.26038675001,142752.38863224935,142752260791333
22528,512,0,142752.2124655827,142752.26038675001,142752.39929891602,142752260831416
23040,512,0,142752.22313224938,142752.26038675001,142752.4099655827,142752260873500
23552,512,0,142752.23379891604,142752.26038675001,142752.42063224936,142752260913000
24064,512,0,142752.2444655827,142752.26038675001,142752.43129891602,142752260949791
24576,512,0,142752.25513245803,142752.345748875,142752.44196579134,142752346044750
25088,512,0,142752.2657991247,142752.345748875,142752.452632458,142752346094500
25600,512,0,142752.27646579136,142752.345748875,142752.46329912468,142752346139875
26112,512,0,142752.28713245803,142752.345748875,142752.47396579135,142752346178083
26624,512,0,142752.2977991247,142752.345748875,142752.484632458,142752346217291
27136,512,0,142752.30846579137,142752.345748875,142752.49529912468,142752346278750
27648,512,0,142752.31913245804,142752.345748875,142752.50596579135,142752346318500
