frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,140653.59025375004,140653.68149450002,140653.77708708335,140653681903708
512,512,0,140653.6009204167,140653.68149450002,140653.78775375002,140653681989083
1024,512,0,140653.61158708337,140653.68149450002,140653.7984204167,140653682067500
1536,512,0,140653.62225375004,140653.68149450002,140653.80908708335,140653682109666
2048,512,0,140653.6329204167,140653.68149450002,140653.81975375002,140653682152541
2560,512,0,140653.64358708338,140653.68149450002,140653.8304204167,140653682252833
3072,512,0,140653.65425375005,140653.68149450002,140653.84108708336,140653682295000
3584,512,0,140653.66492041672,140653.68149450002,140653.85175375003,140653682331708
4096,512,0,140653.675587083,140653.766384416,140653.86242041632,140653766656041
4608,512,0,140653.68625374968,140653.766384416,140653.873087083,140653766708291
5120,512,0,140653.69692041635,140653.766384416,140653.88375374966,140653766757958
5632,512,0,140653.70758708302,140653.766384416,140653.89442041633,140653766800541
6144,512,0,140653.71825374968,140653.766384416,140653.905087083,140653766841166
6656,512,0,140653.72892041635,140653.766384416,140653.91575374966,140653766887458
7168,512,0,140653.73958708302,140653.766384416,140653.92642041633,140653766928083
7680,512,0,140653.7502537497,140653.766384416,140653.937087083,140653766965208
8192,512,0,140653.760920416,140653.851615625,140653.94775374932,140653851859416
8704,512,0,140653.77158708268,140653.851615625,140653.958420416,140653851909166
9216,512,0,140653.78225374935,140653.851615625,140653.96908708266,140653851957291
9728,512,0,140653.79292041602,140653.851615625,140653.97975374933,140653851997750
10240,512,0,140653.8035870827,140653.851615625,140653.990420416,140653852037625
10752,512,0,140653.81425374935,140653.851615625,140654.00108708267,140653852080125
11264,512,0,140653.82492041602,140653.851615625,140654.01175374934,140653852122833
11776,512,0,140653.8355870827,140653.851615625,140654.022420416,140653852160208
12288,512,0,140653.84625375003,140653.936907666,140654.03308708334,140653937159416
12800,512,0,140653.8569204167,140653.936907666,140654.04375375,140653937232458
13312,512,0,140653.86758708337,140653.936907666,140654.05442041668,140653937288625
13824,512,0,140653.87825375004,140653.936907666,140654.06508708335,140653937328791
14336,512,0,140653.8889204167,140653.936907666,140654.07575375002,140653937371875
14848,512,0,140653.89958708338,140653.936907666,140654.0864204167,140653937415541
15360,512,0,140653.91025375004,140653.936907666,140654.09708708336,140653937455875
15872,512,0,140653.9209204167,140653.936907666,140654.10775375002,140653937492541
16384,512,0,140653.93158708303,140654.02221250001,140654.11842041634,140654022451750
16896,512,0,140653.9422537497,140654.02221250001,140654.129087083,140654022501166
17408,512,0,140653.95292041637,140654.02221250001,140654.13975374968,140654022547166
17920,512,0,140653.96358708304,140654.02221250001,140654.15042041635,140654022584333
18432,512,0,140653.9742537497,140654.02221250001,140654.16108708302,140654022631041
18944,512,0,140653.98492041638,140654.02221250001,140654.1717537497,140654022673583
19456,512,0,140653.99558708305,140654.02221250001,140654.18242041636,140654022713000
19968,512,0,140654.0062537497,140654.02221250001,140654.19308708303,140654022750166
20480,512,0,140654.01692308302,140654.107472625,140654.20375641633,140654107758125
20992,512,0,140654.0275897497,140654.107472625,140654.214423083,140654107807250
21504,512,0,140654.03825641636,140654.107472625,140654.22508974967,140654107854916
22016,512,0,140654.04892308303,140654.107472625,140654.23575641634,140654107905750
22528,512,0,140654.0595897497,140654.107472625,140654.246423083,140654107945375
23040,512,0,140654.07025641637,140654.107472625,140654.25708974968,140654107991541
23552,512,0,140654.08092308303,140654.107472625,140654.26775641635,140654108031291
24064,512,0,140654.0915897497,140654.107472625,140654.27842308301,140654108068083
24576,512,0,140654.10225675002,140654.192893416,140654.28909008333,140654193166500
25088,512,0,140654.1129234167,140654.192893416,140654.29975675,140654193218000
