frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,150084.37962162503,150084.474422583,150084.56645495835,150084475051250
512,512,0,150084.3902882917,150084.474422583,150084.577121625,150084475152666
1024,512,0,150084.40095495837,150084.474422583,150084.58778829168,150084475228791
1536,512,0,150084.41162162504,150084.474422583,150084.59845495835,150084475289625
2048,512,0,150084.4222882917,150084.474422583,150084.60912162502,150084475352875
2560,512,0,150084.43295495838,150084.474422583,150084.6197882917,150084475420791
3072,512,0,150084.44362162505,150084.474422583,150084.63045495836,150084475482541
3584,512,0,150084.45428829172,150084.474422583,150084.64112162503,150084475539750
4096,512,0,150084.46495495804,150084.555720458,150084.65178829135,150084556016875
4608,512,0,150084.4756216247,150084.555720458,150084.66245495802,150084556086208
5120,512,0,150084.48628829137,150084.555720458,150084.67312162468,150084556157666
5632,512,0,150084.49695495804,150084.555720458,150084.68378829135,150084556210541
6144,512,0,150084.5076216247,150084.555720458,150084.69445495802,150084556260833
6656,512,0,150084.51828829138,150084.555720458,150084.7051216247,150084556329583
7168,512,0,150084.52895495805,150084.555720458,150084.71578829136,150084556390166
7680,512,0,150084.53962162472,150084.555720458,150084.72645495803,150084556440000
8192,512,0,150084.55028829104,150084.64111604102,150084.73712162435,150084641455208
8704,512,0,150084.5609549577,150084.64111604102,150084.74778829102,150084641549375
9216,512,0,150084.57162162437,150084.64111604102,150084.7584549577,150084641646458
9728,512,0,150084.58228829104,150084.64111604102,150084.76912162435,150084641718375
10240,512,0,150084.5929549577,150084.64111604102,150084.77978829102,150084641793375
10752,512,0,150084.60362162438,150084.64111604102,150084.7904549577,150084641882666
11264,512,0,150084.61428829105,150084.64111604102,150084.80112162436,150084641959541
11776,512,0,150084.62495495772,150084.64111604102,150084.81178829103,150084642021791
12288,512,0,150084.63562162503,150084.726443375,150084.82245495834,150084726843375
12800,512,0,150084.6462882917,150084.726443375,150084.833121625,150084726960541
13312,512,0,150084.65695495837,150084.726443375,150084.84378829168,150084727081958
13824,512,0,150084.66762162503,150084.726443375,150084.85445495835,150084727176625
14336,512,0,150084.6782882917,150084.726443375,150084.86512162501,150084727276083
14848,512,0,150084.68895495837,150084.726443375,150084.87578829168,150084727560958
15360,512,0,150084.69962162504,150084.726443375,150084.88645495835,150084727678208
15872,512,0,150084.7102882917,150084.726443375,150084.89712162502,150084727768333
16384,512,0,150084.72095495803,150084.811735958,150084.90778829134,150084812100041
16896,512,0,150084.7316216247,150084.811735958,150084.918454958,150084812203125
17408,512,0,150084.74228829137,150084.811735958,150084.92912162468,150084812304583
17920,512,0,150084.75295495804,150084.811735958,150084.93978829135,150084812386791
18432,512,0,150084.7636216247,150084.811735958,150084.95045495802,150084812469541
18944,512,0,150084.77428829137,150084.811735958,150084.96112162468,150084812601416
19456,512,0,150084.78495495804,150084.811735958,150084.97178829135,150084812687708
19968,512,0,150084.7956216247,150084.811735958,150084.98245495802,150084812766125
20480,512,0,150084.806289916,150084.897106416,150084.99312324933,150084897432416
20992,512,0,150084.81695658268,150084.897106416,150085.003789916,150084897538000
21504,512,0,150084.82762324935,150084.897106416,150085.01445658266,150084897646333
22016,512,0,150084.83828991602,150084.897106416,150085.02512324933,150084897728250
22528,512,0,150084.8489565827,150084.897106416,150085.035789916,150084897814333
23040,512,0,150084.85962324936,150084.897106416,150085.04645658267,150084897912666
23552,512,0,150084.87028991603,150084.897106416,150085.05712324934,150084897993708
24064,512,0,150084.8809565827,150084.897106416,150085.067789916,150084898074125
24576,512,0,150084.891623458,150084.982406958,150085.07845679132,150084982770791
25088,512,0,150084.90229012468,150084.982406958,150085.089123458,150084982874583
25600,512,0,150084.91295679135,150084.982406958,150085.09979012466,150084982977041
26112,512,0,150084.92362345802,150084.982406958,150085.11045679133,150084983058791
26624,512,0,150084.9342901247,150084.982406958,150085.121123458,150084983146791
27136,512,0,150084.94495679135,150084.982406958,150085.13179012467,150084983256666
27648,512,0,150084.95562345802,150084.982406958,150085.14245679133,150084983341666
28160,512,0,150084.9662901247,150084.982406958,150085.153123458,150084983420041
28672,512,0,150084.97695700004,150085.067743875,150085.16379033335,150085068102625
29184,512,0,150084.9876236667,150085.067743875,150085.17445700002,150085068212958
29696,512,0,150084.99829033337,150085.067743875,150085.18512366668,150085068318041
30208,512,0,150085.00895700004,150085.067743875,150085.19579033335,150085068400625
30720,512,0,150085.0196236667,150085.067743875,150085.20645700002,150085068486541
31232,512,0,150085.03029033338,150085.067743875,150085.2171236667,150085068577541
31744,512,0,150085.04095700005,150085.067743875,150085.22779033336,150085068657541
32256,512,0,150085.05162366672,150085.067743875,150085.23845700003,150085068736750
32768,512,0,150085.06229183302,150085.15315966602,150085.24912516633,150085153555541
33280,512,0,150085.0729584997,150085.15315966602,150085.259791833,150085153653541
33792,512,0,150085.08362516636,150085.15315966602,150085.27045849967,150085153755333
34304,512,0,150085.09429183303,150085.15315966602,150085.28112516634,150085153854708
34816,512,0,150085.1049584997,150085.15315966602,150085.291791833,150085153943291
35328,512,0,150085.11562516636,150085.15315966602,150085.30245849967,150085154034208
35840,512,0,150085.12629183303,150085.15315966602,150085.31312516634,150085154117458
36352,512,0,150085.1369584997,150085.15315966602,150085.323791833,150085154195208
36864,512,0,150085.14762550002,150085.23847375,150085.33445883333,150085238829041
37376,512,0,150085.15829216668,150085.23847375,150085.3451255,150085238929208
37888,512,0,150085.16895883335,150085.23847375,150085.35579216667,150085239024166
38400,512,0,150085.17962550002,150085.23847375,150085.36645883333,150085239103583
