session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,source_0_name,source_0_gain_linear,source_0_attention_pct,source_0_distance_factor,source_0_gain_db,source_0_relative_angle_deg,source_1_name,source_1_gain_linear,source_1_attention_pct,source_1_distance_factor,source_1_gain_db,source_1_relative_angle_deg
20260716_215309,16194484990200,21.487,1,11421115,935860,telemetry_v1,1,0,-0.1101360023021698,-1.6544430255889893,9.680051803588867,0.0,-0.0021299999207258224,0.0,0.36921438574790955,-0.036487165838479996,-0.0762457549571991,0.9254922866821289,136.44760131835938,0.6428642661199432,20.0,10.0,,0,A,1.0888924201053292,7.396994929571737,1.0,0.7396994929571737,-45.642918515497996,B,1.1034200981088214,8.54817801937145,1.0,0.8548178019371451,44.35714464099728
20260716_215309,16194530609000,45.6188,1,11421139,935862,telemetry_v1,1,0,-0.10534799844026566,-1.6424720287322998,9.682445526123047,0.0010649999603629112,-0.0021299999207258224,0.0,0.36921510100364685,-0.036427684128284454,-0.07600728422403336,0.9255141019821167,136.44830322265625,0.6441915243456813,20.0,10.0,,0,A,1.0888784360644381,7.395879441819381,1.0,0.7395879441819381,-45.64425229483664,B,1.1034361525607517,8.54944178267843,1.0,0.854944178267843,44.35578336321141
20260716_215309,16194544940700,14.3317,1,11421164,935864,telemetry_v1,1,0,-0.09577000141143799,-1.6424720287322998,9.66568660736084,-0.0010649999603629112,-0.0010649999603629112,0.0,0.36924755573272705,-0.036011211574077606,-0.07593201845884323,0.925523579120636,136.4488525390625,0.6377877384325398,20.0,10.0,,0,A,1.088945420877057,7.401222598366802,1.0,0.7401222598366802,-45.637918706107236,B,1.1033581143838607,8.543298654590183,1.0,0.8543298654590182,44.3621595406507
20260716_215309,16194566389800,21.4491,1,11421188,935866,telemetry_v1,1,0,-0.11492499709129333,-1.6496549844741821,9.675264358520508,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.3691842555999756,-0.03665953129529953,-0.07614662498235703,0.9255056381225586,136.44947814941406,0.6485567440004119,20.0,10.0,,0,A,1.088832521083462,7.3922167660520275,1.0,0.7392216766052028,-45.648591240837575,B,1.1034890452422663,8.553605222335054,1.0,0.8553605222335054,44.35143969740095
20260716_215309,16194589036800,22.647,1,11421212,935868,telemetry_v1,1,0,-0.1101360023021698,-1.635288953781128,9.66568660736084,0.0,-0.0021299999207258224,0.0010649999603629112,0.3691927194595337,-0.03644599765539169,-0.0761781707406044,0.9255081415176392,136.4507598876953,0.6457547225557044,20.0,10.0,,0,A,1.0888618107803798,7.39455324708387,1.0,0.7394553247083869,-45.64581525583641,B,1.103454875711797,8.550915595581536,1.0,0.8550915595581536,44.35424517594687
20260716_215309,16194619985900,30.9491,1,11421237,935870,telemetry_v1,1,0,-0.12928999960422516,-1.6328949928283691,9.680051803588867,0.0010649999603629112,-0.0021299999207258224,-0.0010649999603629112,0.369149386882782,-0.036869049072265625,-0.07568405568599701,0.9255492091178894,136.45175170898438,0.6579070183887751,20.0,10.0,,0,A,1.0887340418045637,7.384360472120004,1.0,0.7384360472120004,-45.65790402254242,B,1.1036021826291238,8.562510145200344,1.0,0.8562510145200344,44.34205589178087
20260716_215309,16194635575500,15.5896,1,11421261,935872,telemetry_v1,1,0,-0.10534799844026566,-1.6472610235214233,9.672868728637695,0.0,-0.0031950001139193773,0.0,0.3691873252391815,-0.036393772810697556,-0.07617607712745667,0.9255124926567078,136.45199584960938,0.6460599991146786,20.0,10.0,,0,A,1.0888584870157745,7.3942881087869585,1.0,0.7394288108786959,-45.64612808364973,B,1.1034584403617562,8.551196187990119,1.0,0.8551196187990119,44.35393965100382
20260716_215309,16194679434700,43.8592,1,11421286,935874,telemetry_v1,1,0,-0.10534799844026566,-1.6400779485702515,9.677658081054688,0.0,-0.0010649999603629112,0.0010649999603629112,0.3691726624965668,-0.03638004884123802,-0.07597563415765762,0.9255355000495911,136.4540557861328,0.6493106165443892,20.0,10.0,,0,A,1.0888242239347894,7.391554879206494,1.0,0.7391554879206494,-45.649378019873744,B,1.1034977413290064,8.55428971442324,1.0,0.855428971442324,44.350658240909084
20260716_215309,16194710055200,30.6205,1,11421310,935876,telemetry_v1,1,0,-0.11492499709129333,-1.6496549844741821,9.672868728637695,0.0,-0.0010649999603629112,0.0010649999603629112,0.3691321015357971,-0.036701273173093796,-0.07627618312835693,0.9255142211914062,136.45538330078125,0.6542703863561208,20.0,10.0,,0,A,1.0887720965286147,7.387396414269869,1.0,0.7387396414269869,-45.654300199920286,B,1.103557885348348,8.55902366229666,1.0,0.8559023662296661,44.345739595402804
20260716_215309,16194724249100,14.1939,1,11421335,935878,telemetry_v1,1,0,-0.1029530018568039,-1.652048945426941,9.682445526123047,0.0,-0.0031950001139193773,0.0010649999603629112,0.369163453578949,-0.03621665760874748,-0.07633170485496521,0.9255162477493286,136.45677185058594,0.6465396039329736,20.0,10.0,,0,A,1.0888529034449552,7.393842702842575,1.0,0.7393842702842575,-45.64663439157239,B,1.103463609507011,8.551603077079903,1.0,0.8551603077079905,44.35348837081959
