session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,source_0_name,source_0_gain_linear,source_0_attention_pct,source_0_distance_factor,source_0_gain_db,source_0_relative_angle_deg,source_1_name,source_1_gain_linear,source_1_attention_pct,source_1_distance_factor,source_1_gain_db,source_1_relative_angle_deg
20260716_204124,11881177063300,36.5624,1,7107624,588252,telemetry_v1,1,0,-0.1101360023021698,-1.6281059980392456,9.658503532409668,0.0,-0.0021299999207258224,0.0,0.6941352486610413,-0.053994037210941315,0.06395116448402405,-0.7149623036384583,-91.74915313720703,0.160452800744259,20.0,10.0,,0,A,1.094124873966675,7.813378289747863,1.0,0.7813378289747863,-45.16044475556615,B,1.0977489938783698,8.100609546399195,1.0,0.8100609546399196,44.83953155639402
20260716_204124,11881185243000,8.1797,1,7107648,588254,telemetry_v1,1,0,-0.10774199664592743,-1.6281059980392456,9.677658081054688,0.0010649999603629112,-0.0010649999603629112,0.0,0.6941526532173157,-0.05388518050312996,0.06370546668767929,-0.7149755954742432,-91.74773406982422,0.16008649229313962,20.0,10.0,,0,A,1.0941289164634638,7.813699209388221,1.0,0.7813699209388221,-45.16007235259863,B,1.0977447608188757,8.100274606821102,1.0,0.8100274606821102,44.83987237671008
20260716_204124,11881200542000,15.299,1,7107672,588256,telemetry_v1,1,0,-0.12210799753665924,-1.6328949928283691,9.660898208618164,0.0010649999603629112,-0.0010649999603629112,0.0,0.6941512823104858,-0.05390460416674614,0.06418773531913757,-0.7149322628974915,-91.74771118164062,0.1662960075893154,20.0,10.0,,0,A,1.0940599405687632,7.808223292560198,1.0,0.7808223292560199,-45.16628411536614,B,1.0978160485480801,8.105915055001747,1.0,0.8105915055001747,44.83370446826806
20260716_204124,11881229050100,28.5081,1,7107697,588258,telemetry_v1,1,0,-0.1029530018568039,-1.6376830339431763,9.680051803588867,0.0,-0.0010649999603629112,0.0010649999603629112,0.6941195726394653,-0.054438091814517975,0.06387984752655029,-0.7149503827095032,-91.74613952636719,0.15639352333864945,20.0,10.0,,0,A,1.094169752413732,7.816940965757032,1.0,0.7816940965757033,-45.15641228618363,B,1.0977021697549951,8.096904529637005,1.0,0.8096904529637005,44.84360502090451
20260716_204124,11881244843500,15.7934,1,7107721,588260,telemetry_v1,1,0,-0.10534799844026566,-1.6472610235214233,9.658503532409668,0.0,-0.0021299999207258224,0.0,0.6941115856170654,-0.05461861193180084,0.06381786614656448,-0.7149497866630554,-91.74513244628906,0.15407219661530067,20.0,10.0,,0,A,1.0941953322436861,7.818971555456273,1.0,0.7818971555456273,-45.15410103877922,B,1.0976753053271664,8.094778777159622,1.0,0.8094778777159622,44.84593990872399
20260716_204124,11881259102100,14.2586,1,7107745,588262,telemetry_v1,1,0,-0.12928999960422516,-1.635288953781128,9.68484115600586,0.0,-0.0010649999603629112,0.0,0.6941705346107483,-0.05397985875606537,0.06411682069301605,-0.7149144411087036,-91.7437515258789,0.16829083902719572,20.0,10.0,,0,A,1.0940378162593165,7.806466795990705,1.0,0.7806466795990705,-45.16828202491582,B,1.0978389859139457,8.107729833966347,1.0,0.8107729833966347,44.831704211334554
20260716_204124,11881275664500,16.5624,1,7107770,588264,telemetry_v1,1,0,-0.09816499799489975,-1.652048945426941,9.682445526123047,0.0010649999603629112,-0.0021299999207258224,0.0010649999603629112,0.694176971912384,-0.053997017443180084,0.06404459476470947,-0.7149131894111633,-91.74246978759766,0.16833960325072306,20.0,10.0,,0,A,1.094037277482234,7.806424020874898,1.0,0.7806424020874898,-45.16833154809258,B,1.0978395487777148,8.10777436664728,1.0,0.810777436664728,44.83165102410652
20260716_204124,11881305756400,30.0919,1,7107794,588266,telemetry_v1,1,0,-0.11492499709129333,-1.6328949928283691,9.675264358520508,0.0,-0.0031950001139193773,0.0010649999603629112,0.6941835880279541,-0.054012663662433624,0.0639883503317833,-0.7149107456207275,-91.74124145507812,0.1686084524873478,20.0,10.0,,0,A,1.0940342873085842,7.806186621708068,1.0,0.7806186621708068,-45.168601737588794,B,1.0978426312993328,8.108018249325967,1.0,0.8108018249325967,44.8313785299464
20260716_204124,11881342592200,36.8358,1,7107819,588268,telemetry_v1,1,0,-0.10774199664592743,-1.635288953781128,9.668081283569336,0.0,0.0,0.0010649999603629112,0.6941689252853394,-0.054322004318237305,0.06393343955278397,-0.7149065136909485,-91.73973846435547,0.16511612724220523,20.0,10.0,,0,A,1.0940729412566206,7.809255428596244,1.0,0.7809255428596245,-45.165127734246305,B,1.0978023927443081,8.10483460493581,1.0,0.8104834604935811,44.83487741808672
20260716_204124,11881372004300,29.4121,1,7107843,588270,telemetry_v1,1,0,-0.1029530018568039,-1.656838059425354,9.687234878540039,0.0,-0.0010649999603629112,0.0010649999603629112,0.694123387336731,-0.05497025325894356,0.0642135888338089,-0.7148759961128235,-91.73883819580078,0.1608129282605082,20.0,10.0,,0,A,1.094120435492444,7.813025933481743,1.0,0.7813025933481743,-45.16079554597569,B,1.0977526706500151,8.100900468818002,1.0,0.8100900468818002,44.83922549567785
