trajectory,angular_velocity_deg_s,sigma_deg,orientation_delay_ms,source_estimate_delay_ms,source_delay_angular_lag_deg,separator_sdr_db,separator_sdr_label,leakage_linear,pair_count,tir_improvement_db_mean,tir_improvement_db_sd,tir_improvement_db_median,tir_loss_vs_ideal_db_mean,tir_loss_vs_ideal_db_sd,tir_loss_vs_ideal_db_median,tir_retention_fraction_mean,tir_retention_fraction_sd,tir_retention_fraction_median,si_sdr_physical_improvement_db_mean,si_sdr_physical_improvement_db_sd,si_sdr_physical_improvement_db_median,si_sdr_loss_vs_ideal_db_mean,si_sdr_loss_vs_ideal_db_sd,si_sdr_loss_vs_ideal_db_median,component_si_sdr_loss_vs_ideal_db_mean,component_si_sdr_loss_vs_ideal_db_sd,component_si_sdr_loss_vs_ideal_db_median,gain_error_rms_db_mean,gain_error_rms_db_sd,gain_error_rms_db_median,gain_error_peak_abs_db_mean,gain_error_peak_abs_db_sd,gain_error_peak_abs_db_median,input_tir_db_mean,input_tir_db_sd,input_tir_db_median,output_tir_db_mean,output_tir_db_sd,output_tir_db_median,output_si_sdr_physical_target_db_mean,output_si_sdr_physical_target_db_sd,output_si_sdr_physical_target_db_median,output_si_sdr_component_target_db_mean,output_si_sdr_component_target_db_sd,output_si_sdr_component_target_db_median
30_deg_s,30.0,45.0,0.0,160.0,4.8,20.0,20,0.1,100,3.1323572431430784,4.175066269970447,3.340341908259864,-0.5592975217983394,3.9543346540585707,-0.4404995321096452,0.7522435307182431,1.415675855672725,0.8887146432080065,-32.36870822496149,15.263802363651996,-33.141991782589,-35.59118802703261,14.291157527724877,-36.55925151781828,-0.5563570063142649,4.074661621553731,-0.45741718468967685,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.7457744337205976,8.658155238294269,2.678989009173085,-32.60703052422345,9.457528037092198,-32.83866823291392,2.875963032073848,8.225386136083573,2.6575428463711166
30_deg_s,30.0,45.0,0.0,160.0,4.8,inf,inf,0.0,100,3.83339171300075,4.238275056329879,4.114665070459203,0.14173694805933265,3.9974964751868196,0.3797753015585883,0.9466619684506127,1.4162247793270235,1.0982759298451141,-32.22682115454458,15.347441505028208,-32.72762165575483,-35.4493009566157,14.35727122942227,-36.57304842531833,0.14395436309334966,4.117061111461041,0.3216391206950828,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,3.44680890357827,8.655254406926389,3.4326589735906112,-32.46514345380654,9.437266825584055,-32.42990334706286,3.5762744014814625,8.221934706463959,3.455977306326341
30_deg_s,30.0,45.0,0.0,200.0,6.0,0.0,0,1.0,100,-0.01763085348155095,4.838961587616844,0.03735318299271327,-3.7092856184229688,4.6923489081332415,-3.9546512444718296,-0.14845787093420973,1.8039885727412701,0.010079087844796348,-32.122030356072294,15.531758047255863,-30.329494149940295,-35.344510158143414,14.620355406635166,-34.431581096425944,-3.9578965794298395,4.051764114996366,-3.961848833643563,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.4042136629040314,7.899081822502013,-0.5352691487076677,-32.36035265533425,10.793862286432631,-32.35501944914715,-0.5255765410417266,8.568529774784784,-0.5940867750457206
30_deg_s,30.0,45.0,0.0,200.0,6.0,5.0,5,0.5623413251903491,100,1.0290256957185484,4.8564912910681795,1.0987485236092138,-2.662629069222869,4.68748381428879,-2.814969539455634,0.14480691463504708,1.7829772092207554,0.2910318582494915,-31.616592612492862,15.507363618760655,-30.611760934874773,-34.83907241456399,14.55312391684317,-34.52565683723632,-2.902452670429406,4.07710559039332,-2.763280900147006,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.6424428862960679,7.918291470592064,0.6760052501561657,-31.854914911754822,10.601413395638009,-31.891878222409623,0.5298673679587068,8.541224532695328,0.5493713170507453
30_deg_s,30.0,45.0,0.0,200.0,6.0,10.0,10,0.31622776601683794,100,1.9294596220393299,4.892035656779026,2.1179156102962726,-1.7621951429020877,4.703575318740369,-1.7324051958528868,0.3965601045395147,1.7710437184261192,0.534954368354266,-31.287006953782218,15.578338898366683,-30.90328467851476,-34.50948675585334,14.593721490758595,-34.44032253020749,-1.9953975736183067,4.11991417106057,-1.71561090186147,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.5428768126168495,7.93087930851324,1.6149001836247379,-31.525329253044173,10.525039858360294,-31.919941059008966,1.4369224647698062,8.518665441940195,1.506737642746048
30_deg_s,30.0,45.0,0.0,200.0,6.0,20.0,20,0.1,100,3.0668975061057724,4.964544407804647,3.3570416010663453,-0.6247572588356451,4.751506324384897,-0.5340637054170572,0.7137916613872265,1.7641484196075576,0.8665773759234858,-31.122152065198026,15.787156182970463,-30.988188841209464,-34.34463186726915,14.799001634621002,-34.476565095624196,-0.8505842408374849,4.2022413082961805,-0.47806923328438056,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.680314696683292,7.942794070752246,2.751369014179407,-31.360474364459986,10.739295198307937,-31.87136110531156,2.5817357975506283,8.491157528168554,2.705127952571492
30_deg_s,30.0,45.0,0.0,200.0,6.0,inf,inf,0.0,100,3.7697180299975694,5.025267379054802,4.096440138968597,0.078063265056152,4.79717663754924,0.3298669241316776,0.9093385924785291,1.7644932506054822,1.0824240404889216,-30.81594754858219,15.679220019072762,-30.558457068582427,-34.038427350653315,14.667951395594002,-33.926033143730955,-0.14366925396058092,4.269425913442047,0.2569693677146012,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,3.383135220575089,7.948870280480883,3.45573591473617,-31.05426984784415,10.496370864799651,-31.996447144185858,3.288650784427532,8.475120353163652,3.4328012873020715
30_deg_s,30.0,60.0,0.0,0.0,0.0,0.0,0,1.0,100,-0.0023211819550361546,0.1811965109804057,-0.004207574497308728,-2.4203258014671176,0.5737795282464344,-2.438004105018182,-0.01115934832326187,0.09332093133360404,-0.0017128771220374947,-0.13704091526593204,0.8339878736409253,-0.008656110937209527,-2.2989102316883723,1.0196079752162808,-2.460916125225838,-2.4075369188059432,0.6142503790616042,-2.475710703839092,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.3889039913775167,11.66525700849691,-0.5869140758606444,-0.3753632145278906,10.78712033431532,-0.4634031614341254,-0.23917253062235616,11.179639322558712,-0.4585905441308191
30_deg_s,30.0,60.0,0.0,0.0,0.0,5.0,5,0.5623413251903491,100,0.6727688128126523,0.23761517888591754,0.7049552656274676,-1.7452358066994293,0.41612305560989504,-1.7614946362464252,0.2716950610788771,0.060980026316792016,0.2779498316430906,0.6434880877461198,0.35154260903571594,0.6949389221098461,-1.5183812286763205,1.434054033517188,-1.7559293656006996,-1.7357642653382004,0.4446496740199982,-1.7817774358970047,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.28618600339017186,11.66129363670244,0.10036672288305518,0.4051657884841612,11.090177645417294,0.1815153393963801,0.4326001228453869,11.18660441776371,0.18526177120161202
30_deg_s,30.0,60.0,0.0,0.0,0.0,10.0,10,0.31622776601683794,100,1.2507250453931755,0.34627211577961775,1.2872889364484132,-1.167279574118906,0.28031437893922256,-1.1793300860766949,0.5133845604184022,0.03724870350138608,0.5163405882939223,1.1942255841393137,0.6127661956750651,1.2770491132473607,-0.9676437322831266,1.1312314492862603,-1.1715718461238174,-1.1608087346680667,0.2989815096303882,-1.1916776741838628,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.8641422359706952,11.654867540096195,0.7197804548749004,0.9559032848773551,11.011010482389212,0.7614588451042819,1.0075556535155206,11.19006231715238,0.7725715443053409
30_deg_s,30.0,60.0,0.0,0.0,0.0,20.0,20,0.1,100,1.9748729802437093,0.5072029061996184,2.0332679123839927,-0.4431316392683723,0.10768079838145722,-0.4497162975995417,0.8155234217755291,0.012518897564203216,0.8164653660949802,1.7967595596060368,1.3126218560116663,2.011401170086461,-0.3651097568164035,0.4100187094313129,-0.4429482836511507,-0.44061409276253327,0.11455555980257555,-0.45346062533891507,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.5882901708212287,11.642802994528331,1.5034627678697503,1.5584372603440781,10.69352135778515,1.4926064561831467,1.727750295421054,11.191049001513088,1.520562099460111
30_deg_s,30.0,60.0,0.0,0.0,0.0,inf,inf,0.0,100,2.4180046195120815,0.6120566453938463,2.4778535010273233,0.0,0.0,0.0,1.0,0.0,1.0,2.1618693164224405,1.7042112580227862,2.451586613388089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.031421810089601,11.633216227152209,1.997863977858731,1.9235470171604818,10.513800816679773,1.944172651839708,2.1683643881835875,11.189807460975235,1.9801753045007335
30_deg_s,30.0,60.0,0.0,20.0,0.6,0.0,0,1.0,100,0.019132190513038876,0.7881557361017378,-0.008085790312562291,-2.398872428999043,0.8320995666677252,-2.4911503922295974,-0.03653293927918782,0.4404168882866784,-0.003188104556805707,-27.413721299384505,12.037703471064523,-26.58067219087806,-29.575590615806945,11.48361841694937,-29.18284989497031,-2.659265209637916,1.5392048676661445,-2.5290699423208984,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.3674506189094417,11.26999945701299,-0.6404816698289324,-27.652043598646465,10.580494076077702,-25.388793871423246,-0.49090082145432845,11.71077631982749,-0.36060346026664314
30_deg_s,30.0,60.0,0.0,20.0,0.6,5.0,5,0.5623413251903491,100,0.6940645084623936,0.8031762880915259,0.7395126092726242,-1.723940111049688,0.736230521686118,-1.7945933071743418,0.24692357139784732,0.4138973340311339,0.28328353887766,-27.086233841097133,12.093201974265346,-26.15376584165966,-29.248103157519573,11.523240151529858,-28.825909499973893,-1.9797517134274925,1.4601994080368725,-1.875461331851555,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.30748169903991335,11.267514784523975,0.09666445507997837,-27.324556140359093,10.578858905680734,-25.031323577191568,0.18861267475609492,11.692974527926552,0.2817655805664393
30_deg_s,30.0,60.0,0.0,20.0,0.6,10.0,10,0.31622776601683794,100,1.2718721579238457,0.8456617202588731,1.3561630960574393,-1.146132461588236,0.6771668207594808,-1.2139702870441482,0.48909741686375935,0.39540204015213026,0.5278014740424342,-26.789565003192752,12.108851638391846,-26.04674237884625,-28.951434319615192,11.523232647556801,-28.766691630258364,-1.399878323886791,1.4227213203033937,-1.2206693551760406,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.8852893485013652,11.26235785836591,0.734952109835009,-27.02788730245471,10.574847580970063,-24.85885229434671,0.7684860642967964,11.682628339241967,0.8847165071193827
30_deg_s,30.0,60.0,0.0,20.0,0.6,20.0,20,0.1,100,1.9958034636724384,0.9321924379828764,2.1132161651363868,-0.42220115583964324,0.6430868910432248,-0.4327419286612555,0.7918038612669689,0.37745623106918624,0.8253475995369456,-26.60270460693564,12.377765496243326,-25.329000236310762,-28.76457392335808,11.786541541338892,-28.282928536275435,-0.6752302553635655,1.4126495477444136,-0.44584565062405956,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.6092206542499579,11.251887773885398,1.5651220491974756,-26.841026906197598,10.901537235761966,-24.687962464957124,1.4931341328200218,11.67358527787169,1.644617953644401
30_deg_s,30.0,60.0,0.0,20.0,0.6,inf,inf,0.0,100,2.4387790929199884,1.000439542417557,2.5792207756079986,0.02077447340790678,0.6479460230669812,0.04109411656217632,0.9766066684418303,0.36920749501608946,1.016134068095242,-26.44867144210423,12.446791812596118,-25.10099068940537,-28.61054075852667,11.85395971191844,-27.86056972746815,-0.23269006679769458,1.4259704596317742,0.006553264576047546,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.052196283497508,11.243278312964557,2.069925096941041,-26.68699374136619,11.183320991150955,-24.664460848003394,1.9356743213858927,11.669560501571409,2.1119447358173806
30_deg_s,30.0,60.0,0.0,40.0,1.2,0.0,0,1.0,100,0.02184957782416504,1.338731696098444,0.003064677161418561,-2.3961550416879165,1.2879102622906509,-2.564684972864594,-0.07031124734024333,0.7331843153437653,0.0009061362854985618,-27.038839831346607,13.437637990444303,-26.477896645679657,-29.200709147769047,12.716249252271055,-29.14631934305111,-2.4840019705619705,1.276630531341515,-2.6139135051676528,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.3647332315983154,10.930299444051169,-0.49603817085193774,-27.277162130608566,11.969082136675324,-25.666177592699874,-0.31563758237838324,10.713985112038948,-0.18270520396136855
30_deg_s,30.0,60.0,0.0,40.0,1.2,5.0,5,0.5623413251903491,100,0.698809727498332,1.343545947291246,0.7317247722255327,-1.7191948920137496,1.2268229287436048,-1.7962690392421703,0.21494330240098372,0.7046441778898388,0.29221328785769485,-26.80810315037581,13.372611248250319,-26.331837190368184,-28.96997246679825,12.68196206196519,-28.826643608227915,-1.8125482652653393,1.226309431037654,-1.8401011899299222,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.3122269180758516,10.928010635892305,0.10382997733034854,-27.04642544963777,11.930295383363312,-25.26352728228894,0.355816122918248,10.735942082280813,0.37825301637992326
30_deg_s,30.0,60.0,0.0,40.0,1.2,10.0,10,0.31622776601683794,100,1.2783269926301064,1.3677319532786805,1.3459931455594747,-1.1396776268819753,1.1931762622736906,-1.1636699462530555,0.4586302392324728,0.6842132426638622,0.5348283344089003,-26.16939943812857,12.887200982983988,-26.11481430101155,-28.331268754551008,12.140555172150384,-28.553265116097077,-1.237984986490133,1.205786089921964,-1.2062098619383141,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.8917441832076259,10.922989447032347,0.7279986127306872,-26.407721737390524,11.20428799556491,-24.861654327235506,0.9303794016934541,10.752757126179523,0.9072688579730983
30_deg_s,30.0,60.0,0.0,40.0,1.2,20.0,20,0.1,100,2.004378579210345,1.4231544867636796,2.135899407194418,-0.4136260403017367,1.177984968568762,-0.39231509841471945,0.7632082578600917,0.6636973369370025,0.8383929031342738,-25.715678897349843,12.753398868555186,-25.761104363463918,-27.877548213772283,11.981350940387296,-28.234238538454065,-0.518451022796921,1.2114189258031591,-0.40836777090385057,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.6177957697878647,10.91265656919675,1.558619687495134,-25.954001196611802,10.911729666566265,-24.455668465059198,1.6499133653866662,10.77121591554515,1.6128518414738182
30_deg_s,30.0,60.0,0.0,40.0,1.2,inf,inf,0.0,100,2.448647817437043,1.4701502802833184,2.6199765791902143,0.030643197924961653,1.1844723448925303,0.07283460956998966,0.9491485943751033,0.6538706578810952,1.030692673659275,-25.552767271276664,12.834807398792856,-25.54145435562686,-27.714636587699104,12.062027565392226,-28.05158180655168,-0.07833933532506793,1.2323953247182302,0.07554947122389333,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.062065008014563,10.904118884508673,2.0554838130747712,-25.791089570538624,10.928737815180483,-24.33158473674953,2.090025052858519,10.781099278544232,2.0867399474413473
30_deg_s,30.0,60.0,0.0,80.0,2.4,0.0,0,1.0,100,0.014345896969251535,2.483255642504073,-0.007778382682515517,-2.40365872254283,2.41127252031673,-2.595317781632944,-0.11192083082857487,1.272424924846744,-0.0031521521857666443,-30.435118205588488,12.856977742970756,-29.489154704973934,-32.59698752201093,12.158874547743254,-31.960279797681693,-2.636552168639723,2.1125366832495795,-2.671576025236207,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.37223691245322893,10.320589615610778,-0.6095004336555476,-30.673440504850443,9.953680894689304,-29.781159428826378,-0.46818778045613574,10.660992776535773,-0.27868634632188133
30_deg_s,30.0,60.0,0.0,80.0,2.4,5.0,5,0.5623413251903491,100,0.6923712108658882,2.4769284124728372,0.7227625147741572,-1.7256334086461935,2.374479220086018,-1.83210695740775,0.17607817025839545,1.2418934433938746,0.2933704393135502,-30.192231028291236,12.959766647057005,-29.036516767998812,-32.35410034471368,12.26067350279915,-31.574881467779143,-1.9547962092185056,2.094837310732207,-1.8622335925669256,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.3057884014434077,10.320222395316474,0.10191680330123917,-30.430553327553195,10.006104319354874,-29.5833491540375,0.21356817896508157,10.650291916882894,0.35728712186215694
30_deg_s,30.0,60.0,0.0,80.0,2.4,10.0,10,0.31622776601683794,100,1.2731884136741132,2.4840572077660594,1.398069584413692,-1.1448162058379685,2.354804355408521,-1.1784879326863018,0.4222609231230866,1.219914691145958,0.5492381518227247,-29.981012199035767,13.075820657687,-28.863185549754736,-32.14288151545821,12.370466930260818,-31.51986472934227,-1.3708779299500327,2.0920859620049597,-1.1939989184492212,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.8866056042516326,10.31682183728909,0.7161992929272354,-30.219334498297727,10.076303279674233,-29.1423220455793,0.7974864582335546,10.638344746081282,0.8589485942387571
30_deg_s,30.0,60.0,0.0,80.0,2.4,20.0,20,0.1,100,2.001382225037424,2.5096281287011237,2.21130651181122,-0.4166223944746577,2.346362312514603,-0.36121090022751634,0.7301733579590602,1.1977599683588902,0.8660766710756874,-29.882764889568833,13.407205685494677,-28.613814258240538,-32.04463420599127,12.715767444344609,-31.429517181635163,-0.6389303178629959,2.105290486316113,-0.38045936900365185,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.6147994156149434,10.308572342394177,1.516887122827958,-30.121087188830792,10.45521836034989,-28.396015069970254,1.5294340703205913,10.619806402878769,1.5063679823990634
30_deg_s,30.0,60.0,0.0,80.0,2.4,inf,inf,0.0,100,2.447252449387139,2.534564649532529,2.7214592577780703,0.02924782987505712,2.3505150930414103,0.186324770914009,0.918277734918119,1.1871418586106466,1.0728436397622407,-29.84507870473507,13.594624695503807,-28.592076925172048,-32.00694802115751,12.917755559051436,-31.17850379349919,-0.19083914230323207,2.122763158754287,0.13323978755591015,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.0606696399646585,10.301380931898326,2.0122683564012367,-30.08340100399703,10.691449404489044,-28.26311683207298,1.9775252458803552,10.606559407329918,1.9964628418992605
30_deg_s,30.0,60.0,0.0,120.0,3.6,0.0,0,1.0,100,0.046445105614522315,3.1704542421848854,-0.07852263335166981,-2.371559513897559,3.056793020363596,-2.6361686344479516,-0.1503979304514783,1.7084579789604644,-0.03255727454769664,-31.196973141500806,12.7346546316515,-30.95493247037433,-33.358842457923245,12.090661297424626,-33.39712114531716,-2.472477054376935,2.891030127901642,-2.6099370509977406,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.3401377038079581,9.572229146813523,-0.5456186310615038,-31.43529544076276,8.596400498377845,-31.461685027226274,-0.30411266619334787,9.472460810522344,-0.4305632775909308
30_deg_s,30.0,60.0,0.0,120.0,3.6,5.0,5,0.5623413251903491,100,0.7283507464645977,3.1739860454157425,0.6694907561458099,-1.689653873047484,3.0404996959244475,-1.9048506767242994,0.14140028396954815,1.6773732318129284,0.28496983157673667,-31.156892254104218,13.208754171582672,-30.79717521522199,-33.318761570526654,12.583376898916317,-33.271547559593216,-1.7904728132873655,2.881518874471021,-1.8780107788303162,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.3417679370421173,9.57791235638712,0.1064528141582567,-31.395214553366174,9.126288873701082,-30.898925564977837,0.37789157489622166,9.477742880722674,0.2655683861670851
30_deg_s,30.0,60.0,0.0,120.0,3.6,10.0,10,0.31622776601683794,100,1.312844224607277,3.188178572768581,1.3081314008178064,-1.1051603949048048,3.0374614329766643,-1.2667758975343508,0.3909873994577832,1.655239703866159,0.5544746793419698,-30.80668183466981,12.939407579862843,-30.706390102090392,-32.96855115109225,12.295897909560287,-33.236802719457145,-1.2058888358850093,2.8848356282285277,-1.230256958261402,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.9262614151847964,9.579776522660728,0.7119386908047172,-31.04500413393177,8.660061148948467,-30.936426415701487,0.962475552298578,9.479372383913086,0.8603379715195337
30_deg_s,30.0,60.0,0.0,120.0,3.6,20.0,20,0.1,100,2.0461547267474374,3.2206848593321133,2.136609521660512,-0.3718498927646445,3.0482529584088125,-0.34842702430474315,0.7033906992075899,1.633351381811876,0.862283520353649,-30.676057590835068,13.18625343205441,-30.73432035489985,-32.83792690725751,12.566796890222179,-33.26089829626612,-0.47246338840539465,2.904200643574311,-0.34191257092326954,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.6595719173249568,9.578296627947159,1.5839054342692669,-30.914379890097027,8.952079698639231,-30.794014075283886,1.6959009997781926,9.47775245214232,1.5809116004712742
30_deg_s,30.0,60.0,0.0,120.0,3.6,inf,inf,0.0,100,2.495462288692563,3.248786409138556,2.639457136797592,0.07745766918048132,3.063103753947419,0.14884826489117153,0.8943813877012851,1.6231701927805073,1.0661113895601508,-30.419043360686086,13.053282387737097,-30.69598856473664,-32.58091267710852,12.410076095662637,-33.26583548901375,-0.023087220448828126,2.924576905120266,0.14966005415701522,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.1088794792700822,9.57538044645395,2.084226261902474,-30.657365659948045,8.622727950106293,-30.821825365875206,2.145277167734759,9.474840565679534,2.074502389118785
30_deg_s,30.0,60.0,0.0,160.0,4.8,0.0,0,1.0,100,0.06203471574355257,4.082571142868455,0.01345002288163405,-2.355969903768529,3.9336737281404672,-2.5201296105282553,-0.22002197636048854,2.319390497137318,0.005046360486194204,-32.72287216437823,14.569974143090846,-33.62553128986758,-34.88474148080068,13.8548461914438,-35.956562939731455,-2.358611193780557,4.0324589422527675,-2.489952349179469,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.32454809367892795,8.614028314395028,-0.6377916716401821,-32.96119446364019,8.653411520254123,-33.505692378187845,-0.19024680559696971,8.18402953649573,-0.4868423547178585
30_deg_s,30.0,60.0,0.0,160.0,4.8,5.0,5,0.5623413251903491,100,0.7486909860681977,4.088783535862085,0.7546030020703831,-1.6693136334438838,3.9265024471440317,-1.771563614943295,0.07522749585552008,2.2876992497650708,0.29702806610377525,-32.80182310578699,14.778008208816637,-33.60589940841914,-34.96369242220943,14.080008633616037,-35.77712702040074,-1.67278545462826,4.0245106324157565,-1.7722859741787143,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.36210817664571726,8.623425087042895,0.07514440599850514,-33.040145405048946,9.049021910631806,-33.296829136859074,0.49557893355532734,8.19228191971659,0.19953002320879784
30_deg_s,30.0,60.0,0.0,160.0,4.8,10.0,10,0.31622776601683794,100,1.3374841967831905,4.104409424010592,1.3969365557477333,-1.0805204227288912,3.930597011571941,-1.1165995334893948,0.32789670553932404,2.2650599256526185,0.563909355392354,-32.84063728603764,15.078648850998231,-33.73732672362337,-35.00250660246008,14.399958937268758,-35.72813041383904,-1.0846753753290994,4.028103409350207,-1.1133118656337346,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.9509013873607101,8.62896317799076,0.6847414861434143,-33.0789595852996,9.397946467450835,-33.18545211328633,1.083689012854488,8.196941822806629,0.7633881914870748
30_deg_s,30.0,60.0,0.0,160.0,4.8,20.0,20,0.1,100,2.07652481064031,4.137553795698524,2.183280722546325,-0.3414798088717716,3.949288164757776,-0.2701901498214061,0.6443509395024787,2.242583486872645,0.8923345619623296,-32.53621600956624,14.957717007498633,-33.719526911696065,-34.69808532598868,14.271825196265281,-35.65166061380193,-0.34645440081459444,4.046367702648596,-0.3312558274509362,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,1.6899420012178297,8.63280142160619,1.49025823354447,-32.7745383088282,9.134130613814532,-32.83814840123193,1.8219099873689928,8.19981696290979,1.47708855574132
30_deg_s,30.0,60.0,0.0,160.0,4.8,inf,inf,0.0,100,2.529544475253644,4.165393194668168,2.679707214207384,0.11153985574156253,3.968326271221584,0.23406838222496562,0.8379353832389421,2.2320807884033114,1.0955822741908685,-32.43753844037695,15.153905743331475,-33.8094411375156,-34.599407756799394,14.482137351390849,-35.4901623732154,0.10608337021040411,4.065249897467072,0.20768176669234306,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,2.1429616658311637,8.633575135391999,1.9956175221141192,-32.67586073963891,9.399309497755574,-32.83686509332358,2.2744477583939915,8.200081815090329,1.9590230800014867
30_deg_s,30.0,60.0,0.0,200.0,6.0,0.0,0,1.0,100,-0.014304093889890629,4.866834509401136,0.0451637849538485,-2.432308713401972,4.712835855840921,-2.482437985852422,-0.29923093541359774,2.8820798039583226,0.017293703328284008,-32.146295356656125,15.604768832041067,-30.411668512901834,-34.308164673078565,14.998717504978282,-32.96335219135406,-2.6904368866692305,4.0558709670370945,-2.453313013287419,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,-0.400886903312371,7.876906662686891,-0.5364965686897061,-32.384617655918085,10.904136753756628,-32.33977952901725,-0.5220724984856432,8.546590982042057,-0.6123475039853166
30_deg_s,30.0,60.0,0.0,200.0,6.0,5.0,5,0.5623413251903491,100,0.6750507177511423,4.8764126848302185,0.7280020009498634,-1.7429539017609392,4.712270151372731,-1.7508924579922263,-0.0021692605797836054,2.8517961960805374,0.28489413822602794,-31.751491454387473,15.456983847246597,-30.46662137185422,-33.913360770809916,14.826437010579285,-33.13886862709751,-1.9954810963442493,4.075713874203045,-1.6899185034530504,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.28846790832866187,7.88964153746369,0.258654845633099,-31.989813753649432,10.595552335147929,-32.08324048456693,0.17288329183933793,8.529563701124523,0.17324599298485183
30_deg_s,30.0,60.0,0.0,200.0,6.0,10.0,10,0.31622776601683794,100,1.2660486681670688,4.893856719417318,1.395627345560902,-1.1519559513450128,4.721022675012288,-1.1536094953764087,0.2520731359477272,2.8300696966607224,0.5420925862584067,-31.493778379898515,15.476739516681144,-30.761508703380446,-33.655647696320955,14.830940036907634,-33.02369525443305,-1.4000755302908472,4.102366447535112,-1.0336602771086507,0.0,0.0,0.0,0.0,0.0,0.0,-0.38658280942248047,11.7770327381984,-0.3810609167676678,0.8794658587445884,7.898931907036337,0.9069956014282201,-31.732100679160474,10.505389009044437,-31.96017897702724,0.76828885789274,8.515372177387713,0.8020930854756955
