session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,run_id,run_type,position_index,reference_angle_commanded_deg,reference_angle_normalized_deg,is_closure_measurement,segment_kind,segment_phase,include_in_analysis,segment_elapsed_s,operator_event
20260716_211257,16033680059000,44.5913,1,11259767,923438,telemetry_v1,1,0,-0.11492499709129333,-1.6496549844741821,9.670475006103516,0.0010649999603629112,-0.0010649999603629112,0.0,0.441776305437088,-0.0428805835545063,-0.07292044162750244,0.893127977848053,127.3033447265625,123.67357397082144,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.4173115,drift_after
20260716_211257,16033778665900,98.6069,1,11259791,923440,telemetry_v1,1,0,-0.1268959939479828,-1.635288953781128,9.680051803588867,0.0,-0.0021299999207258224,0.0,0.4417659640312195,-0.042839549481868744,-0.07222507894039154,0.8931916356086731,127.30548095703125,123.67248747627787,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.5159184,drift_after
20260716_211257,16033817090800,38.4249,3,11259870,923444,telemetry_v1,1,0,-0.10774199664592743,-1.6472610235214233,9.670475006103516,0.0010649999603629112,-0.0021299999207258224,0.0021299999207258224,0.4417877495288849,-0.042093563824892044,-0.07260174304246902,0.8931856751441956,127.31094360351562,123.68777882864198,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.5543433,drift_after
20260716_211257,16033869011200,51.9204,1,11259894,923446,telemetry_v1,1,0,-0.12210799753665924,-1.6448659896850586,9.668081283569336,0.0,-0.0021299999207258224,0.0,0.4417300820350647,-0.042750317603349686,-0.0726972371339798,0.8931753039360046,127.31082153320312,123.68121461508328,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.6062637,drift_after
20260716_211257,16033891586100,22.5749,1,11259919,923448,telemetry_v1,1,0,-0.1029530018568039,-1.6472610235214233,9.68484115600586,0.0,-0.0021299999207258224,0.0010649999603629112,0.44175606966018677,-0.0423506461083889,-0.07307310402393341,0.893150806427002,127.31188201904297,123.68844942560449,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.6288386,drift_after
20260716_211257,16033965667500,74.0814,1,11259943,923450,telemetry_v1,1,0,-0.11253000050783157,-1.6592320203781128,9.675264358520508,-0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.44171416759490967,-0.04276354983448982,-0.07351696491241455,0.8931154012680054,127.31232452392578,123.68684458320226,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.70292,drift_after
20260716_211257,16034010701700,45.0342,1,11259967,923452,telemetry_v1,1,0,-0.09337600320577621,-1.6376830339431763,9.668081283569336,0.0,-0.0021299999207258224,0.0,0.44175827503204346,-0.04210717976093292,-0.07319323718547821,0.8931514620780945,127.31431579589844,123.69406310883929,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.7479542,drift_after
20260716_211257,16034064488900,53.7872,1,11259992,923454,telemetry_v1,1,0,-0.1173190027475357,-1.6400779485702515,9.680051803588867,0.0010649999603629112,-0.0021299999207258224,0.0,0.44171634316444397,-0.04247887060046196,-0.07286053895950317,0.8931817412376404,127.31558990478516,123.68966183422323,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.8017414,drift_after
20260716_211257,16034092748300,28.2594,1,11260016,923456,telemetry_v1,1,0,-0.11492499709129333,-1.6544430255889893,9.682445526123047,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.44170862436294556,-0.04241280257701874,-0.07299131155014038,0.8931780457496643,127.31725311279297,123.69270810319237,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.8300008,drift_after
20260716_211257,16034116524200,23.7759,1,11260040,923458,telemetry_v1,1,0,-0.1173190027475357,-1.6616259813308716,9.66568660736084,0.0010649999603629112,-0.0010649999603629112,0.0,0.44166308641433716,-0.042951520532369614,-0.07334389537572861,0.8931458592414856,127.3167495727539,123.68836123733504,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.8537767,drift_after
20260716_211257,16034145264700,28.7405,1,11260065,923460,telemetry_v1,1,0,-0.10534799844026566,-1.6448659896850586,9.680051803588867,0.0,-0.0021299999207258224,0.0010649999603629112,0.4416964650154114,-0.04241015017032623,-0.07299759984016418,0.8931835889816284,127.3188247680664,123.69433111651,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.8825172,drift_after
20260716_211257,16034167974600,22.7099,1,11260089,923462,telemetry_v1,1,0,-0.1173190027475357,-1.6376830339431763,9.670475006103516,0.0021299999207258224,-0.0010649999603629112,0.0010649999603629112,0.4416728913784027,-0.04251917824149132,-0.07295632362365723,0.8931934237480164,127.32061767578125,123.69473565134497,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.9052271,drift_after
20260716_211257,16034169658500,1.6839,1,11260113,923464,telemetry_v1,1,0,-0.12450200319290161,-1.6376830339431763,9.670475006103516,0.0010649999603629112,-0.0010649999603629112,0.0010649999603629112,0.44162988662719727,-0.04282454028725624,-0.07237182557582855,0.8932477235794067,127.32290649414062,123.69073052363181,,,,0,drift_after,drift_after,0,0,0,false,drift_after,stationary,true,36.906911,drift_after
