session_id,host_monotonic_timestamp_ns,receive_interval_ms,packet_loss_count,device_timestamp_ms,seq,packet_format,packet_version,flags,ax_m_s2,ay_m_s2,az_m_s2,gx_rad_s,gy_rad_s,gz_rad_s,qw,qx,qy,qz,yaw_deg,calibrated_yaw_deg,sigma_deg,bmax_db,audio_frame_index,calibration_state,run_id,run_type,position_index,reference_angle_commanded_deg,reference_angle_normalized_deg,is_closure_measurement,segment_kind,segment_phase,include_in_analysis,segment_elapsed_s,operator_event
20260716_211257,13788585914000,30.3754,1,9015138,743652,telemetry_v1,1,0,-0.10534799844026566,-1.6448659896850586,9.675264358520508,0.0,-0.0010649999603629112,0.0,0.9957895874977112,-0.0842621698975563,0.0022955292370170355,0.0360242985188961,4.092244625091553,0.1892902599152852,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.2587252,drift_before
20260716_211257,13788608327100,22.4131,1,9015163,743654,telemetry_v1,1,0,-0.1101360023021698,-1.6400779485702515,9.668081283569336,0.0,-0.0021299999207258224,0.0010649999603629112,0.9958195686340332,-0.0838860422372818,0.0024851756170392036,0.036060016602277756,4.094742298126221,0.19516860530101005,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.2811383,drift_before
20260716_211257,13788630584100,22.257,1,9015187,743656,telemetry_v1,1,0,-0.09577000141143799,-1.635288953781128,9.677658081054688,0.0010649999603629112,-0.0021299999207258224,0.0021299999207258224,0.9958371520042419,-0.08370677381753922,0.0018537866417318583,0.036028798669576645,4.097312927246094,0.18548991887350288,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.3033953,drift_before
20260716_211257,13788652958400,22.3743,1,9015212,743658,telemetry_v1,1,0,-0.10774199664592743,-1.6328949928283691,9.663291931152344,0.0010649999603629112,-0.0021299999207258224,0.0,0.9958276748657227,-0.0837855264544487,0.002392828231677413,0.036078080534935,4.097752571105957,0.19633412004352427,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.3257696,drift_before
20260716_211257,13788682919400,29.961,1,9015236,743660,telemetry_v1,1,0,-0.10534799844026566,-1.6424720287322998,9.675264358520508,0.0,-0.0021299999207258224,0.0010649999603629112,0.9958000183105469,-0.0841134637594223,0.0023343898355960846,0.03608294948935509,4.098665237426758,0.19635277418437788,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.3557306,drift_before
20260716_211257,13788705595400,22.676,1,9015260,743662,telemetry_v1,1,0,-0.1029530018568039,-1.6424720287322998,9.672868728637695,0.0,-0.0010649999603629112,0.0,0.9958024621009827,-0.08407929539680481,0.0023388895206153393,0.036092597991228104,4.099745273590088,0.19749610729573783,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.3784066,drift_before
20260716_211257,13788729326700,23.7313,1,9015285,743664,telemetry_v1,1,0,-0.1340789943933487,-1.6376830339431763,9.689628601074219,0.0,-0.0010649999603629112,0.0,0.9957910180091858,-0.08421064913272858,0.002392664086073637,0.03609968721866608,4.099958419799805,0.19883307842148823,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.4021379,drift_before
20260716_211257,13788750429700,21.103,1,9015309,743666,telemetry_v1,1,0,-0.1173190027475357,-1.6448659896850586,9.675264358520508,0.0010649999603629112,-0.0021299999207258224,0.0,0.9957786798477173,-0.08431045711040497,0.0030598286539316177,0.03615742549300194,4.100086688995361,0.2118420937068412,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.4232409,drift_before
20260716_211257,13788781318700,30.889,1,9015334,743668,telemetry_v1,1,0,-0.11971300095319748,-1.6257120370864868,9.677658081054688,0.0,-0.0021299999207258224,0.0010649999603629112,0.9958404302597046,-0.08356628566980362,0.003068705089390278,0.03618143871426582,4.103265285491943,0.21467272643103444,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.4541299,drift_before
20260716_211257,13788803439200,22.1205,1,9015358,743670,telemetry_v1,1,0,-0.10055900365114212,-1.635288953781128,9.682445526123047,0.0010649999603629112,-0.0031950001139193773,0.0010649999603629112,0.9958259463310242,-0.08377410471439362,0.002505109878256917,0.03614330291748047,4.104139804840088,0.20487006959344115,,,,0,drift_before,drift_before,0,0,0,false,drift_before,stationary,true,4.4762504,drift_before
