frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,139602.432681208,139602.53055595802,139602.61951454132,139602531167541
512,512,0,139602.44334787468,139602.53055595802,139602.630181208,139602531270250
1024,512,0,139602.45401454135,139602.53055595802,139602.64084787466,139602531353041
1536,512,0,139602.46468120802,139602.53055595802,139602.65151454133,139602531415708
2048,512,0,139602.4753478747,139602.53055595802,139602.662181208,139602531475625
2560,512,0,139602.48601454135,139602.53055595802,139602.67284787467,139602531550541
3072,512,0,139602.49668120802,139602.53055595802,139602.68351454134,139602531611958
3584,512,0,139602.5073478747,139602.53055595802,139602.694181208,139602531668125
4096,512,0,139602.518014541,139602.60861633302,139602.70484787432,139602608874500
4608,512,0,139602.52868120768,139602.60861633302,139602.715514541,139602608933083
5120,512,0,139602.53934787435,139602.60861633302,139602.72618120766,139602608998666
5632,512,0,139602.55001454102,139602.60861633302,139602.73684787433,139602609063416
6144,512,0,139602.5606812077,139602.60861633302,139602.747514541,139602609110000
6656,512,0,139602.57134787436,139602.60861633302,139602.75818120767,139602609161416
7168,512,0,139602.58201454103,139602.60861633302,139602.76884787434,139602609207375
7680,512,0,139602.5926812077,139602.60861633302,139602.779514541,139602609251625
8192,512,0,139602.60334787503,139602.69390075002,139602.79018120834,139602694104250
8704,512,0,139602.6140145417,139602.69390075002,139602.800847875,139602694152750
9216,512,0,139602.62468120837,139602.69390075002,139602.81151454168,139602694195541
9728,512,0,139602.63534787504,139602.69390075002,139602.82218120835,139602694240708
10240,512,0,139602.6460145417,139602.69390075002,139602.83284787502,139602694280375
10752,512,0,139602.65668120838,139602.69390075002,139602.8435145417,139602694322750
11264,512,0,139602.66734787505,139602.69390075002,139602.85418120836,139602694362291
11776,512,0,139602.6780145417,139602.69390075002,139602.86484787503,139602694416333
12288,512,0,139602.68868120803,139602.779262958,139602.87551454135,139602779478250
12800,512,0,139602.6993478747,139602.779262958,139602.886181208,139602779528541
13312,512,0,139602.71001454137,139602.779262958,139602.89684787468,139602779579208
13824,512,0,139602.72068120804,139602.779262958,139602.90751454135,139602779619416
