frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,142608.262942458,142608.353822583,142608.44977579132,142608354178250
512,512,0,142608.27360912468,142608.353822583,142608.460442458,142608354262916
1024,512,0,142608.28427579135,142608.353822583,142608.47110912466,142608354320208
1536,512,0,142608.29494245801,142608.353822583,142608.48177579133,142608354383291
2048,512,0,142608.30560912468,142608.353822583,142608.492442458,142608354430583
2560,512,0,142608.31627579135,142608.353822583,142608.50310912466,142608354482416
3072,512,0,142608.32694245802,142608.353822583,142608.51377579133,142608354563500
3584,512,0,142608.3376091247,142608.353822583,142608.524442458,142608354612000
4096,512,0,142608.348275791,142608.439006166,142608.53510912432,142608439351166
4608,512,0,142608.35894245768,142608.439006166,142608.545775791,142608439412750
5120,512,0,142608.36960912435,142608.439006166,142608.55644245766,142608439456583
5632,512,0,142608.38027579102,142608.439006166,142608.56710912433,142608439501000
6144,512,0,142608.39094245769,142608.439006166,142608.577775791,142608439539333
6656,512,0,142608.40160912435,142608.439006166,142608.58844245767,142608439581791
7168,512,0,142608.41227579102,142608.439006166,142608.59910912433,142608439621333
7680,512,0,142608.4229424577,142608.439006166,142608.609775791,142608439657875
8192,512,0,142608.43360912503,142608.52421537502,142608.62044245834,142608524455291
8704,512,0,142608.4442757917,142608.52421537502,142608.631109125,142608524506041
9216,512,0,142608.45494245837,142608.52421537502,142608.64177579168,142608524551083
9728,512,0,142608.46560912504,142608.52421537502,142608.65244245835,142608524594916
10240,512,0,142608.4762757917,142608.52421537502,142608.66310912502,142608524633583
10752,512,0,142608.48694245837,142608.52421537502,142608.67377579169,142608524677958
11264,512,0,142608.49760912504,142608.52421537502,142608.68444245835,142608524737333
11776,512,0,142608.5082757917,142608.52421537502,142608.69510912502,142608524774833
12288,512,0,142608.51894245803,142608.609612041,142608.70577579134,142608609903375
12800,512,0,142608.5296091247,142608.609612041,142608.716442458,142608609953125
13312,512,0,142608.54027579137,142608.609612041,142608.72710912468,142608610006791
13824,512,0,142608.55094245804,142608.609612041,142608.73777579135,142608610045333
14336,512,0,142608.5616091247,142608.609612041,142608.74844245802,142608610085375
14848,512,0,142608.57227579138,142608.609612041,142608.7591091247,142608610129666
15360,512,0,142608.58294245804,142608.609612041,142608.76977579136,142608610169208
15872,512,0,142608.5936091247,142608.609612041,142608.78044245802,142608610206375
16384,512,0,142608.60427579103,142608.694839875,142608.79110912434,142608695088458
16896,512,0,142608.6149424577,142608.694839875,142608.801775791,142608695137333
17408,512,0,142608.62560912437,142608.694839875,142608.81244245768,142608695189625
17920,512,0,142608.63627579104,142608.694839875,142608.82310912435,142608695227875
18432,512,0,142608.6469424577,142608.694839875,142608.83377579102,142608695266708
18944,512,0,142608.65760912438,142608.694839875,142608.8444424577,142608695308833
19456,512,0,142608.66827579105,142608.694839875,142608.85510912436,142608695355208
19968,512,0,142608.67894245771,142608.694839875,142608.86577579103,142608695391875
20480,512,0,142608.68960895803,142608.78025770801,142608.87644229134,142608780559083
20992,512,0,142608.7002756247,142608.78025770801,142608.887108958,142608780610875
21504,512,0,142608.71094229136,142608.78025770801,142608.89777562467,142608780656458
22016,512,0,142608.72160895803,142608.78025770801,142608.90844229134,142608780694208
22528,512,0,142608.7322756247,142608.78025770801,142608.919108958,142608780762875
23040,512,0,142608.74294229137,142608.78025770801,142608.92977562468,142608780805791
23552,512,0,142608.75360895804,142608.78025770801,142608.94044229135,142608780844958
24064,512,0,142608.7642756247,142608.78025770801,142608.95110895802,142608780881333
24576,512,0,142608.77494225002,142608.86543091602,142608.96177558333,142608865615041
25088,512,0,142608.7856089167,142608.86543091602,142608.97244225,142608865666458
25600,512,0,142608.79627558336,142608.86543091602,142608.98310891667,142608865710166
26112,512,0,142608.80694225003,142608.86543091602,142608.99377558334,142608865762291
26624,512,0,142608.8176089167,142608.86543091602,142609.00444225,142608865801041
27136,512,0,142608.82827558336,142608.86543091602,142609.01510891668,142608865842750
27648,512,0,142608.83894225003,142608.86543091602,142609.02577558334,142608865881458
