frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,142356.57605254103,142356.666688458,142356.76288587434,142356667007375
512,512,0,142356.5867192077,142356.666688458,142356.773552541,142356667076208
1024,512,0,142356.59738587437,142356.666688458,142356.78421920768,142356667127791
1536,512,0,142356.60805254104,142356.666688458,142356.79488587435,142356667166791
2048,512,0,142356.6187192077,142356.666688458,142356.80555254102,142356667205041
2560,512,0,142356.62938587437,142356.666688458,142356.81621920769,142356667247125
3072,512,0,142356.64005254104,142356.666688458,142356.82688587435,142356667284500
3584,512,0,142356.6507192077,142356.666688458,142356.83755254102,142356667320875
4096,512,0,142356.66138587502,142356.75193591602,142356.84821920833,142356752127833
4608,512,0,142356.6720525417,142356.75193591602,142356.858885875,142356752176875
5120,512,0,142356.68271920836,142356.75193591602,142356.86955254167,142356752219958
5632,512,0,142356.69338587503,142356.75193591602,142356.88021920834,142356752260416
6144,512,0,142356.7040525417,142356.75193591602,142356.890885875,142356752297833
6656,512,0,142356.71471920836,142356.75193591602,142356.90155254168,142356752339875
7168,512,0,142356.72538587503,142356.75193591602,142356.91221920835,142356752385500
7680,512,0,142356.7360525417,142356.75193591602,142356.922885875,142356752422666
8192,512,0,142356.74671920802,142356.83731275,142356.93355254133,142356837574791
8704,512,0,142356.7573858747,142356.83731275,142356.944219208,142356837626208
9216,512,0,142356.76805254136,142356.83731275,142356.95488587467,142356837670291
9728,512,0,142356.77871920803,142356.83731275,142356.96555254134,142356837721583
10240,512,0,142356.7893858747,142356.83731275,142356.976219208,142356837760416
10752,512,0,142356.80005254137,142356.83731275,142356.98688587468,142356837804291
11264,512,0,142356.81071920804,142356.83731275,142356.99755254135,142356837865375
11776,512,0,142356.8213858747,142356.83731275,142357.00821920802,142356837902541
12288,512,0,142356.83205254102,142356.922560458,142357.01888587433,142356922750208
12800,512,0,142356.8427192077,142356.922560458,142357.029552541,142356922804041
13312,512,0,142356.85338587436,142356.922560458,142357.04021920767,142356922871583
13824,512,0,142356.86405254103,142356.922560458,142357.05088587434,142356922910625
14336,512,0,142356.8747192077,142356.922560458,142357.061552541,142356922948416
14848,512,0,142356.88538587437,142356.922560458,142357.07221920768,142356922990000
15360,512,0,142356.89605254104,142356.922560458,142357.08288587435,142356923027958
15872,512,0,142356.9067192077,142356.922560458,142357.09355254102,142356923064750
16384,512,0,142356.91738587501,142357.007918166,142357.10421920833,142357008114750
16896,512,0,142356.92805254168,142357.007918166,142357.114885875,142357008162833
17408,512,0,142356.93871920835,142357.007918166,142357.12555254166,142357008208541
17920,512,0,142356.94938587502,142357.007918166,142357.13621920833,142357008246375
18432,512,0,142356.9600525417,142357.007918166,142357.146885875,142357008283666
18944,512,0,142356.97071920836,142357.007918166,142357.15755254167,142357008326666
19456,512,0,142356.98138587503,142357.007918166,142357.16821920834,142357008363833
19968,512,0,142356.9920525417,142357.007918166,142357.178885875,142357008400208
20480,512,0,142357.00272275,142357.093291,142357.18955608332,142357093488875
20992,512,0,142357.01338941668,142357.093291,142357.20022275,142357093543375
21504,512,0,142357.02405608335,142357.093291,142357.21088941666,142357093589208
22016,512,0,142357.03472275002,142357.093291,142357.22155608333,142357093628333
22528,512,0,142357.0453894167,142357.093291,142357.23222275,142357093670500
23040,512,0,142357.05605608335,142357.093291,142357.24288941667,142357093712833
23552,512,0,142357.06672275002,142357.093291,142357.25355608333,142357093750375
24064,512,0,142357.0773894167,142357.093291,142357.26422275,142357093786750
24576,512,0,142357.0880565,142357.178595208,142357.27488983332,142357178858125
25088,512,0,142357.09872316668,142357.178595208,142357.2855565,142357178908333
25600,512,0,142357.10938983335,142357.178595208,142357.29622316666,142357178956750
26112,512,0,142357.12005650002,142357.178595208,142357.30688983333,142357178994291
26624,512,0,142357.1307231667,142357.178595208,142357.3175565,142357179031875
27136,512,0,142357.14138983336,142357.178595208,142357.32822316667,142357179073791
27648,512,0,142357.15205650002,142357.178595208,142357.33888983334,142357179111208
28160,512,0,142357.1627231667,142357.178595208,142357.3495565,142357179148500
