frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,141178.01511616603,141178.1059545,141178.20194949934,141178106626375
512,512,0,141178.0257828327,141178.1059545,141178.212616166,141178106713083
1024,512,0,141178.03644949937,141178.1059545,141178.22328283268,141178106814916
1536,512,0,141178.04711616604,141178.1059545,141178.23394949935,141178106873583
2048,512,0,141178.0577828327,141178.1059545,141178.24461616602,141178106920208
2560,512,0,141178.06844949938,141178.1059545,141178.2552828327,141178107134291
3072,512,0,141178.07911616605,141178.1059545,141178.26594949936,141178107194541
3584,512,0,141178.0897828327,141178.1059545,141178.27661616603,141178107236541
4096,512,0,141178.10044950002,141178.1911175,141178.28728283333,141178191351333
4608,512,0,141178.1111161667,141178.1911175,141178.2979495,141178191403250
5120,512,0,141178.12178283336,141178.1911175,141178.30861616667,141178191449833
5632,512,0,141178.13244950003,141178.1911175,141178.31928283334,141178191492791
6144,512,0,141178.1431161667,141178.1911175,141178.3299495,141178191531458
6656,512,0,141178.15378283337,141178.1911175,141178.34061616668,141178191574291
7168,512,0,141178.16444950004,141178.1911175,141178.35128283335,141178191612333
7680,512,0,141178.1751161667,141178.1911175,141178.36194950002,141178191649500
8192,512,0,141178.18578283302,141178.276468708,141178.37261616634,141178276779916
8704,512,0,141178.1964494997,141178.276468708,141178.383282833,141178276830208
9216,512,0,141178.20711616636,141178.276468708,141178.39394949967,141178276878125
9728,512,0,141178.21778283303,141178.276468708,141178.40461616634,141178276917791
10240,512,0,141178.2284494997,141178.276468708,141178.415282833,141178276962916
10752,512,0,141178.23911616637,141178.276468708,141178.42594949968,141178277004791
11264,512,0,141178.24978283304,141178.276468708,141178.43661616635,141178277048500
11776,512,0,141178.2604494997,141178.276468708,141178.44728283302,141178277085833
12288,512,0,141178.27111616603,141178.361705583,141178.45794949934,141178362031541
12800,512,0,141178.2817828327,141178.361705583,141178.468616166,141178362130916
13312,512,0,141178.29244949936,141178.361705583,141178.47928283268,141178362233250
13824,512,0,141178.30311616603,141178.361705583,141178.48994949934,141178362272875
14336,512,0,141178.3137828327,141178.361705583,141178.500616166,141178362317208
14848,512,0,141178.32444949937,141178.361705583,141178.51128283268,141178362359708
15360,512,0,141178.33511616604,141178.361705583,141178.52194949935,141178362405000
15872,512,0,141178.3457828327,141178.361705583,141178.53261616602,141178362442958
16384,512,0,141178.35644950002,141178.447012666,141178.54328283333,141178447291625
16896,512,0,141178.3671161667,141178.447012666,141178.5539495,141178447343125
17408,512,0,141178.37778283336,141178.447012666,141178.56461616667,141178447397291
17920,512,0,141178.38844950002,141178.447012666,141178.57528283334,141178447435958
18432,512,0,141178.3991161667,141178.447012666,141178.5859495,141178447484958
18944,512,0,141178.40978283336,141178.447012666,141178.59661616667,141178447527833
19456,512,0,141178.42044950003,141178.447012666,141178.60728283334,141178447576000
