frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,141279.43460683303,141279.525345333,141279.62144016635,141279525708000
512,512,0,141279.4452734997,141279.525345333,141279.632106833,141279525793500
1024,512,0,141279.45594016637,141279.525345333,141279.64277349968,141279525854041
1536,512,0,141279.46660683304,141279.525345333,141279.65344016635,141279525903083
2048,512,0,141279.4772734997,141279.525345333,141279.66410683302,141279525952458
2560,512,0,141279.48794016638,141279.525345333,141279.6747734997,141279526005708
3072,512,0,141279.49860683305,141279.525345333,141279.68544016636,141279526054583
3584,512,0,141279.50927349972,141279.525345333,141279.69610683303,141279526100500
4096,512,0,141279.51994016604,141279.610682583,141279.70677349935,141279610953041
4608,512,0,141279.5306068327,141279.610682583,141279.71744016602,141279611011750
5120,512,0,141279.54127349937,141279.610682583,141279.72810683268,141279611060375
5632,512,0,141279.55194016604,141279.610682583,141279.73877349935,141279611102125
6144,512,0,141279.5626068327,141279.610682583,141279.74944016602,141279611146500
6656,512,0,141279.57327349938,141279.610682583,141279.7601068327,141279611190458
7168,512,0,141279.58394016605,141279.610682583,141279.77077349936,141279611230291
7680,512,0,141279.59460683272,141279.610682583,141279.78144016603,141279611267083
8192,512,0,141279.60527350003,141279.696102666,141279.79210683334,141279696407000
8704,512,0,141279.6159401667,141279.696102666,141279.8027735,141279696461291
9216,512,0,141279.62660683336,141279.696102666,141279.81344016668,141279696509708
9728,512,0,141279.63727350003,141279.696102666,141279.82410683334,141279696557791
10240,512,0,141279.6479401667,141279.696102666,141279.8347735,141279696598250
10752,512,0,141279.65860683337,141279.696102666,141279.84544016668,141279696640750
11264,512,0,141279.66927350004,141279.696102666,141279.85610683335,141279696680666
11776,512,0,141279.6799401667,141279.696102666,141279.86677350002,141279696716958
12288,512,0,141279.69060683303,141279.781230708,141279.87744016634,141279781548416
12800,512,0,141279.7012734997,141279.781230708,141279.888106833,141279781598708
13312,512,0,141279.71194016637,141279.781230708,141279.89877349968,141279781658041
13824,512,0,141279.72260683303,141279.781230708,141279.90944016635,141279781697208
14336,512,0,141279.7332734997,141279.781230708,141279.92010683301,141279781735208
14848,512,0,141279.74394016637,141279.781230708,141279.93077349968,141279781777541
15360,512,0,141279.75460683304,141279.781230708,141279.94144016635,141279781817208
15872,512,0,141279.7652734997,141279.781230708,141279.95210683302,141279781853916
