frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,140263.223115708,140263.313757,140263.40994904132,140263314062583
512,512,0,140263.23378237468,140263.313757,140263.420615708,140263314133541
1024,512,0,140263.24444904135,140263.313757,140263.43128237466,140263314183625
1536,512,0,140263.25511570802,140263.313757,140263.44194904133,140263314229875
2048,512,0,140263.26578237468,140263.313757,140263.452615708,140263314272458
2560,512,0,140263.27644904135,140263.313757,140263.46328237467,140263314316083
3072,512,0,140263.28711570802,140263.313757,140263.47394904133,140263314353416
3584,512,0,140263.2977823747,140263.313757,140263.484615708,140263314389541
4096,512,0,140263.308449041,140263.39905200002,140263.49528237432,140263399285916
4608,512,0,140263.31911570768,140263.39905200002,140263.505949041,140263399336125
5120,512,0,140263.32978237435,140263.39905200002,140263.51661570766,140263399379500
5632,512,0,140263.34044904102,140263.39905200002,140263.52728237433,140263399421416
6144,512,0,140263.3511157077,140263.39905200002,140263.537949041,140263399458916
6656,512,0,140263.36178237436,140263.39905200002,140263.54861570767,140263399502708
7168,512,0,140263.37244904102,140263.39905200002,140263.55928237434,140263399544041
7680,512,0,140263.3831157077,140263.39905200002,140263.569949041,140263399580750
8192,512,0,140263.39378237503,140263.484377916,140263.58061570834,140263484659708
8704,512,0,140263.4044490417,140263.484377916,140263.591282375,140263484710500
9216,512,0,140263.41511570837,140263.484377916,140263.60194904168,140263484777791
9728,512,0,140263.42578237504,140263.484377916,140263.61261570835,140263484825375
10240,512,0,140263.4364490417,140263.484377916,140263.62328237502,140263484865875
10752,512,0,140263.44711570838,140263.484377916,140263.6339490417,140263484907750
11264,512,0,140263.45778237504,140263.484377916,140263.64461570836,140263484948208
11776,512,0,140263.4684490417,140263.484377916,140263.65528237502,140263484984875
12288,512,0,140263.47911570803,140263.569802916,140263.66594904134,140263570097000
12800,512,0,140263.4897823747,140263.569802916,140263.676615708,140263570148541
13312,512,0,140263.50044904137,140263.569802916,140263.68728237468,140263570204750
13824,512,0,140263.51111570804,140263.569802916,140263.69794904135,140263570243375
14336,512,0,140263.5217823747,140263.569802916,140263.70861570802,140263570286500
14848,512,0,140263.53244904138,140263.569802916,140263.7192823747,140263570331625
15360,512,0,140263.54311570805,140263.569802916,140263.72994904136,140263570372541
15872,512,0,140263.5537823747,140263.569802916,140263.74061570803,140263570410000
16384,512,0,140263.56444904103,140263.65514325,140263.75128237435,140263655434375
16896,512,0,140263.5751157077,140263.65514325,140263.761949041,140263655487000
17408,512,0,140263.58578237437,140263.65514325,140263.77261570768,140263655554166
17920,512,0,140263.59644904104,140263.65514325,140263.78328237435,140263655593000
18432,512,0,140263.6071157077,140263.65514325,140263.79394904102,140263655632083
18944,512,0,140263.61778237438,140263.65514325,140263.8046157077,140263655676708
19456,512,0,140263.62844904105,140263.65514325,140263.81528237436,140263655716208
19968,512,0,140263.63911570772,140263.65514325,140263.82594904103,140263655779875
20480,512,0,140263.64978350003,140263.740410041,140263.83661683335,140263740682000
20992,512,0,140263.6604501667,140263.740410041,140263.8472835,140263740761458
21504,512,0,140263.67111683337,140263.740410041,140263.85795016668,140263740810875
22016,512,0,140263.68178350004,140263.740410041,140263.86861683335,140263740848875
22528,512,0,140263.6924501667,140263.740410041,140263.87928350002,140263740888500
23040,512,0,140263.70311683338,140263.740410041,140263.8899501667,140263740938083
23552,512,0,140263.71378350005,140263.740410041,140263.90061683336,140263740977833
24064,512,0,140263.72445016672,140263.740410041,140263.91128350003,140263741015958
24576,512,0,140263.73511695804,140263.82578004102,140263.92195029135,140263826080833
25088,512,0,140263.7457836247,140263.82578004102,140263.93261695802,140263826131833
25600,512,0,140263.75645029137,140263.82578004102,140263.94328362469,140263826178208
