frame_start,frames,status_flags,input_adc_time,current_time,output_dac_time,perf_counter_ns
0,512,0,142637.09238320802,142637.18299475,142637.27921654133,142637183267833
512,512,0,142637.10304987468,142637.18299475,142637.289883208,142637183341333
1024,512,0,142637.11371654135,142637.18299475,142637.30054987466,142637183389416
1536,512,0,142637.12438320802,142637.18299475,142637.31121654133,142637183432333
2048,512,0,142637.1350498747,142637.18299475,142637.321883208,142637183473291
2560,512,0,142637.14571654136,142637.18299475,142637.33254987467,142637183515625
3072,512,0,142637.15638320803,142637.18299475,142637.34321654134,142637183555333
3584,512,0,142637.1670498747,142637.18299475,142637.353883208,142637183591750
4096,512,0,142637.17771654102,142637.268253583,142637.36454987433,142637268446958
4608,512,0,142637.1883832077,142637.268253583,142637.375216541,142637268502666
5120,512,0,142637.19904987435,142637.268253583,142637.38588320767,142637268547000
5632,512,0,142637.20971654102,142637.268253583,142637.39654987433,142637268592625
6144,512,0,142637.2203832077,142637.268253583,142637.407216541,142637268632291
6656,512,0,142637.23104987436,142637.268253583,142637.41788320767,142637268681625
7168,512,0,142637.24171654103,142637.268253583,142637.42854987434,142637268721666
7680,512,0,142637.2523832077,142637.268253583,142637.439216541,142637268762916
8192,512,0,142637.26304987504,142637.35360529102,142637.44988320835,142637353815958
8704,512,0,142637.2737165417,142637.35360529102,142637.46054987502,142637353882625
9216,512,0,142637.28438320837,142637.35360529102,142637.4712165417,142637353929083
9728,512,0,142637.29504987504,142637.35360529102,142637.48188320835,142637353970333
10240,512,0,142637.3057165417,142637.35360529102,142637.49254987502,142637354010500
10752,512,0,142637.31638320838,142637.35360529102,142637.5032165417,142637354053333
11264,512,0,142637.32704987505,142637.35360529102,142637.51388320836,142637354100750
11776,512,0,142637.33771654172,142637.35360529102,142637.52454987503,142637354139083
12288,512,0,142637.348383208,142637.438875041,142637.53521654132,142637439075583
12800,512,0,142637.35904987468,142637.438875041,142637.545883208,142637439124916
13312,512,0,142637.36971654135,142637.438875041,142637.55654987466,142637439174166
13824,512,0,142637.38038320802,142637.438875041,142637.56721654133,142637439215708
14336,512,0,142637.39104987468,142637.438875041,142637.577883208,142637439266125
14848,512,0,142637.40171654135,142637.438875041,142637.58854987466,142637439354541
15360,512,0,142637.41238320802,142637.438875041,142637.59921654133,142637439436875
15872,512,0,142637.4230498747,142637.438875041,142637.609883208,142637439514500
16384,512,0,142637.433716541,142637.5242215,142637.62054987432,142637524405375
16896,512,0,142637.44438320768,142637.5242215,142637.631216541,142637524451625
17408,512,0,142637.45504987435,142637.5242215,142637.64188320766,142637524496791
17920,512,0,142637.46571654102,142637.5242215,142637.65254987433,142637524534708
18432,512,0,142637.4763832077,142637.5242215,142637.663216541,142637524573708
18944,512,0,142637.48704987435,142637.5242215,142637.67388320767,142637524615708
19456,512,0,142637.49771654102,142637.5242215,142637.68454987434,142637524654625
19968,512,0,142637.5083832077,142637.5242215,142637.695216541,142637524690875
20480,512,0,142637.51904987503,142637.6095785,142637.70588320834,142637609819291
20992,512,0,142637.5297165417,142637.6095785,142637.716549875,142637609868750
21504,512,0,142637.54038320837,142637.6095785,142637.72721654168,142637609917375
22016,512,0,142637.55104987504,142637.6095785,142637.73788320835,142637609955250
22528,512,0,142637.5617165417,142637.6095785,142637.74854987502,142637609995291
23040,512,0,142637.57238320837,142637.6095785,142637.7592165417,142637610040333
23552,512,0,142637.58304987504,142637.6095785,142637.76988320836,142637610080166
