pair_id,source_a_sample_id,source_b_sample_id,trajectory,angular_velocity_deg_s,sigma_deg,orientation_delay_ms,angular_velocity_delay_deg,tir_improvement_db,tir_loss_vs_zero_delay_db,si_sdr_improvement_db,si_sdr_loss_vs_zero_delay_db,gain_error_rms_db,gain_error_peak_abs_db,transition_time_ms,transition_delay_vs_zero_ms,ideal_tir_improvement_db,input_tir_db,output_tir_db,input_si_sdr_db,output_si_sdr_db
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,30.0,40.0,4.8,7.634045320455158,-0.3829704510545682,7.646270609760122,-0.38323068540187766,0.38348730121768787,1.7984149632527773,169.99999999999994,40.00000000000006,8.017015771509726,-2.2979278703694437,5.336117450085714,-2.317452689198679,5.328817920561443
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,30.0,80.0,9.6,7.220737348910876,-0.7962784225988502,7.232537968740243,-0.7969633264217562,0.7542377302342754,3.475174039543263,209.99999999999997,80.00000000000009,8.017015771509726,-2.2979278703694437,4.922809478541432,-2.317452689198679,4.9150852795415645
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,30.0,120.0,14.4,6.73257009778998,-1.2844456737197465,6.743665610748141,-1.2858356844138585,1.1021461568786184,4.933570384584653,250.0,120.00000000000011,8.017015771509726,-2.2979278703694437,4.434642227420536,-2.317452689198679,4.426212921549462
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,30.0,160.0,19.2,6.1284515588662885,-1.8885642126434377,6.138393168495966,-1.8911081266660337,1.4213060935641577,6.120175678659937,290.00000000000006,160.00000000000017,8.017015771509726,-2.2979278703694437,3.8305236884968448,-2.317452689198679,3.820940479297287
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,30.0,200.0,24.0,5.439171765222745,-2.5778440062869814,5.447519112800914,-2.5819821823610853,1.7101134711824568,7.039908646420356,330.00000000000006,200.00000000000017,8.017015771509726,-2.2979278703694437,3.141243894853301,-2.317452689198679,3.1300664236022353
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,0.0,0.0,5.518077877895918,0.0,5.528201205120616,0.0,0.0,0.0,149.99999999999991,0.0,5.518077877895918,-2.2979278703694437,3.220150007526474,-2.317452689198679,3.210748515921937
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,20.0,2.4,5.378672927257417,-0.13940495063850022,5.388887323475938,-0.13931388164467728,0.1275048972404447,0.5667963651656978,169.99999999999994,20.00000000000003,5.518077877895918,-2.2979278703694437,3.0807450568879733,-2.317452689198679,3.0714346342772596
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,40.0,4.8,5.220205636834173,-0.2978722410617447,5.2305029731080985,-0.2976982320125168,0.2540735171847247,1.1262837319517116,189.99999999999994,40.00000000000003,5.518077877895918,-2.2979278703694437,2.922277766464729,-2.317452689198679,2.91305028390942
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,80.0,9.6,4.859352696401573,-0.6587251814943444,4.869632056861158,-0.658569148259458,0.5008971686475205,2.1956078764267177,229.99999999999997,80.00000000000006,5.518077877895918,-2.2979278703694437,2.56142482603213,-2.317452689198679,2.552179367662479
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,120.0,14.4,4.450212865162791,-1.0678650127331268,4.459654464673244,-1.0685467404473714,0.7344081407073889,3.1587036984252768,270.0,120.00000000000009,5.518077877895918,-2.2979278703694437,2.152284994793347,-2.317452689198679,2.1422017754745655
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,160.0,19.2,3.9993401455045343,-1.5187377323913833,4.006172947139891,-1.522028257980724,0.9505563871279277,3.9800003345690005,310.00000000000006,160.00000000000014,5.518077877895918,-2.2979278703694437,1.7014122751350906,-2.317452689198679,1.6887202579412128
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,45.0,200.0,24.0,3.5207273855139056,-1.997350492382012,3.5230643042377645,-2.0051369008828512,1.1476076334591037,4.640830976472818,350.0000000000001,200.0000000000002,5.518077877895918,-2.2979278703694437,1.222799515144462,-2.317452689198679,1.2056116150390856
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,0.0,0.0,3.7003107083912816,0.0,3.7079738904380015,0.0,0.0,0.0,149.99999999999991,0.0,3.7003107083912816,-2.2979278703694437,1.4023828380218377,-2.317452689198679,1.3905212012393227
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,20.0,2.4,3.6058074741511583,-0.0945032342401233,3.613599191850724,-0.09437469858727754,0.08496215745916082,0.37312169535477047,169.99999999999994,20.00000000000003,3.7003107083912816,-2.2979278703694437,1.3078796037817146,-2.317452689198679,1.2961465026520451
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,40.0,4.8,3.495250933961028,-0.20505977443025358,3.503150262790046,-0.2048236276479556,0.1693087587015045,0.7417857567989437,189.99999999999994,40.00000000000003,3.7003107083912816,-2.2979278703694437,1.1973230635915844,-2.317452689198679,1.185697573591367
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,80.0,9.6,3.2356890094246173,-0.4646216989666643,3.243565957482809,-0.46440793295519267,0.3338496592054318,1.4488005840663902,229.99999999999997,80.00000000000006,3.7003107083912816,-2.2979278703694437,0.9377611390551734,-2.317452689198679,0.92611326828413
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,120.0,14.4,2.9392401063104354,-0.7610706020808462,2.9462401804524667,-0.7617337099855346,0.4896237656213992,2.090767278044911,270.0,120.00000000000009,3.7003107083912816,-2.2979278703694437,0.6413122359409916,-2.317452689198679,0.6287874912537881
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,160.0,19.2,2.619395627601947,-1.0809150807893344,2.623809915082949,-1.0841639753550525,0.6339339250733872,2.6436118741691113,310.00000000000006,160.00000000000014,3.7003107083912816,-2.2979278703694437,0.32146775723250337,-2.317452689198679,0.30635722588427006
pair_01,LSDEV_0184,LSDEV_0196,120_deg_s,120.0,60.0,200.0,24.0,2.2880037221383653,-1.4123069862529163,2.288070489289763,-1.4199034011482383,0.7655922925259593,3.0924306667036205,350.0000000000001,200.0000000000002,3.7003107083912816,-2.2979278703694437,-0.009924148231078456,-2.317452689198679,-0.02938219990891555
pair_02,LSDEV_0179,LSDEV_0020,30_deg_s,30.0,10.0,0.0,0.0,9.364781194146907,0.0,9.227286695137513,0.0,0.0,0.0,560.0,0.0,9.364781194146907,-3.3944252252304072,5.9703559689165004,-3.25024252316817,5.977044171969343
pair_02,LSDEV_0179,LSDEV_0020,30_deg_s,30.0,10.0,20.0,0.6,9.356146821217086,-0.008634372929821055,9.218295066774779,-0.00899162836273426,0.1264231260064417,0.5081398585214236,580.0000000000001,20.000000000000114,9.364781194146907,-3.3944252252304072,5.961721595986679,-3.25024252316817,5.968052543606609
pair_02,LSDEV_0179,LSDEV_0020,30_deg_s,30.0,10.0,40.0,1.2,9.346565206977697,-0.018215987169210024,9.208467646701383,-0.01881904843612947,0.25259045806488356,1.014237487738554,600.0000000000001,40.000000000000114,9.364781194146907,-3.3944252252304072,5.95213998174729,-3.25024252316817,5.9582251235332135
